Frame_Name,NOSE_X,NOSE_Y,NOSE_Z,NOSE_V,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_INNER_Z,LEFT_EYE_INNER_V,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_Z,LEFT_EYE_V,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,LEFT_EYE_OUTER_Z,LEFT_EYE_OUTER_V,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_INNER_Z,RIGHT_EYE_INNER_V,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_Z,RIGHT_EYE_V,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,RIGHT_EYE_OUTER_Z,RIGHT_EYE_OUTER_V,LEFT_EAR_X,LEFT_EAR_Y,LEFT_EAR_Z,LEFT_EAR_V,RIGHT_EAR_X,RIGHT_EAR_Y,RIGHT_EAR_Z,RIGHT_EAR_V,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_LEFT_Z,MOUTH_LEFT_V,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,MOUTH_RIGHT_Z,MOUTH_RIGHT_V,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,LEFT_SHOULDER_V,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,RIGHT_SHOULDER_V,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,LEFT_ELBOW_V,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,RIGHT_ELBOW_V,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,LEFT_WRIST_V,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,RIGHT_WRIST_V,LEFT_PINKY_X,LEFT_PINKY_Y,LEFT_PINKY_Z,LEFT_PINKY_V,RIGHT_PINKY_X,RIGHT_PINKY_Y,RIGHT_PINKY_Z,RIGHT_PINKY_V,LEFT_INDEX_X,LEFT_INDEX_Y,LEFT_INDEX_Z,LEFT_INDEX_V,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_INDEX_Z,RIGHT_INDEX_V,LEFT_THUMB_X,LEFT_THUMB_Y,LEFT_THUMB_Z,LEFT_THUMB_V,RIGHT_THUMB_X,RIGHT_THUMB_Y,RIGHT_THUMB_Z,RIGHT_THUMB_V,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_HIP_V,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_HIP_V,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_KNEE_V,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_KNEE_V,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_ANKLE_V,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_ANKLE_V,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_HEEL_V,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_HEEL_V,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,LEFT_FOOT_INDEX_V,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z,RIGHT_FOOT_INDEX_V
eric_DTL_1_frame0.jpg,503.4677481651306,225.01884472370148,-191.91167816519737,0.9999586343765259,504.42015063762665,215.0164468884468,-181.68206110596657,0.9999394416809082,503.0204285979271,213.5766636133194,-181.94255021214485,0.9999399185180664,501.80151134729385,212.1952148079872,-181.87786081433296,0.9999583959579468,503.4302089214325,214.89138394594193,-214.06694847345352,0.9999659061431885,501.4302399158478,213.46453821659088,-214.28283375501633,0.9999738931655884,499.6756612062454,212.1007245182991,-214.3945337831974,0.9999778270721436,490.18301153182983,204.33068865537643,-115.20522908866405,0.9999568462371826,487.1358915567398,204.0191286802292,-262.87722888588905,0.9999250173568726,491.3869684934616,228.57143318653107,-160.7632656097412,0.9999278783798218,490.4542706608772,228.40440022945404,-205.46116343140602,0.999948263168335,458.7511672973633,243.21286529302597,1.327444818802178,0.9999921321868896,443.7604728937149,249.20835888385773,-316.5700004696846,0.9999938011169434,474.1643513441086,312.2622027993202,57.39829145371914,0.712435781955719,461.8827852010727,333.5184557437897,-368.67408978939056,0.9954808950424194,484.2197433710098,378.38197553157806,-14.559871844947338,0.6701993942260742,484.224037528038,394.99413084983826,-364.9950014948845,0.9824124574661255,488.81809294223785,398.33132457733154,-16.552484076470137,0.6224261522293091,488.82432639598846,415.6786482334137,-407.74870240688324,0.964672327041626,492.01654732227325,403.2734285593033,-56.19840355217457,0.6455232501029968,492.8378394842148,416.4401922225952,-405.8864234685898,0.9632925987243652,488.71918880939484,396.71024239063263,-31.66997515410185,0.6229878664016724,489.7487822175026,410.0575541257858,-365.61526477336884,0.9294115304946899,397.1118330359459,361.44168400764465,103.94453817605972,0.9999963045120239,376.84517800807953,360.51518630981445,-103.95811325311661,0.999996542930603,430.9960218667984,458.6326093673706,167.10220324993134,0.6878213286399841,406.95327907800674,465.9386647939682,-174.91571632027626,0.9960314631462097,428.6868735551834,558.5568222999573,270.2526513636112,0.8880458474159241,377.5113610625267,585.3491319417953,-165.39347505569458,0.9969307780265808,415.30361372232437,578.8347696065903,273.317848354578,0.8147543668746948,360.5557781457901,607.0947976112366,-169.173233628273,0.9633816480636597,470.7276405096054,581.9246097803116,204.30130815505981,0.9430884718894958,421.54025346040726,614.2608118057251,-273.1666178405285,0.9949750900268555
eric_DTL_1_frame1.jpg,503.3060593008995,224.47321528196335,-214.80602830648422,0.9999570250511169,504.2741839289665,214.37515276670456,-202.60622429847717,0.9999356865882874,502.93932443857193,213.01345682144165,-202.85445427894592,0.9999363422393799,501.699178814888,211.51757234334946,-202.81227457523346,0.9999560713768005,503.3206732869148,214.2871505022049,-237.05490431189537,0.9999642968177795,501.3718186020851,212.8969419002533,-237.2400725185871,0.9999726414680481,499.50358325242996,211.33405941724777,-237.35686320066452,0.999976634979248,489.3848524093628,203.44893330335617,-128.7130281329155,0.9999552369117737,486.6805031299591,203.3105862736702,-286.0512360036373,0.9999228715896606,491.16207933425903,228.1489222049713,-181.39165142178535,0.9999260306358337,490.2956292629242,227.834936439991,-228.82232999801636,0.999947190284729,458.4505763053894,243.2862743139267,-11.629451647400856,0.9999921917915344,443.760195851326,249.19467049837112,-342.2151910662651,0.9999936819076538,474.2338197231293,315.7409586906433,43.866632133722305,0.7087281346321106,461.0672762989998,332.30509877204895,-404.13980972766876,0.9952254891395569,484.702939927578,380.32476365566254,-25.65443905070424,0.6516274809837341,484.16010999679565,393.73968946933746,-399.47510850429535,0.9800746440887451,489.41293758153915,399.87370336055756,-26.971528869122267,0.6043332815170288,488.8148723244667,413.19490897655487,-444.75204223394394,0.9606826901435852,492.33625423908234,404.0595384836197,-66.95330596715212,0.6284962296485901,492.60276901721954,414.24473690986633,-439.86743861436844,0.9592220187187195,488.81875091791153,397.187083363533,-42.822753727436066,0.6070246696472168,489.38835006952286,408.2408300638199,-398.9013883471489,0.9213584661483765,397.12412679195404,360.2429972887039,105.6507989615202,0.9999957084655762,376.31370681524277,360.04050159454346,-105.6371892541647,0.9999960660934448,431.1594076156616,456.778497338295,199.77472987771034,0.6560932993888855,406.6417795419693,467.078670501709,-185.62240037322044,0.9959683418273926,428.4893423318863,559.5161259174347,323.02574610710144,0.8751433491706848,377.68769854307175,585.4560977220535,-175.5982621908188,0.9968854784965515,415.98579597473145,578.8712334632874,327.8328817486763,0.8029623031616211,360.54161435365677,607.1862075328827,-179.29244929552078,0.9633129835128784,472.12348395586014,579.9227170944214,254.8525575697422,0.9366349577903748,421.8973264694214,614.2332810163498,-289.66213724017143,0.9948242902755737
eric_DTL_1_frame2.jpg,502.97284656763077,223.67033660411835,-219.41352027654648,0.9999567866325378,503.9505291581154,213.39942693710327,-207.08747151494026,0.9999347925186157,502.69770884513855,212.10569161176682,-207.34446296095848,0.9999356865882874,501.451329767704,210.60041201114655,-207.30493247509003,0.9999557733535767,502.96114152669907,213.2848757505417,-240.16562283039093,0.9999639987945557,501.0088584423065,211.8270338177681,-240.34815913438797,0.999972403049469,498.9766486287117,210.14093661308289,-240.46519222855568,0.9999762773513794,488.6516943573952,202.6628041267395,-132.918947160244,0.9999556541442871,486.0366912484169,202.31169992685318,-284.56476506590843,0.9999229311943054,490.9380213022232,227.60735499858856,-186.2759087383747,0.9999268651008606,490.06578797101974,227.17471730709076,-231.9034222960472,0.9999476075172424,458.8627807497978,243.1468684077263,-18.909839928150177,0.9999923706054688,442.20366781949997,249.17485988140106,-339.761599779129,0.9999935626983643,475.64313435554504,315.5571377277374,38.00415112823248,0.7156358957290649,459.83145946264267,332.0937855243683,-400.30921387672424,0.9951657652854919,485.0088986158371,381.2476419210434,-27.749234471470118,0.6451589465141296,484.1119738817215,393.75266551971436,-397.64593613147736,0.9786832332611084,489.9701737165451,401.34184527397156,-29.635163739323616,0.59748375415802,488.7934015393257,412.9925673007965,-443.24212658405304,0.9583535194396973,492.6520825624466,405.0795638561249,-69.37415863573551,0.6224076151847839,492.5914795398712,413.9303468465805,-439.2846799492836,0.9569480419158936,488.95152348279953,397.75660490989685,-44.67661317437887,0.6017727255821228,489.37093102931976,408.20725405216217,-397.56639033555984,0.9171222448348999,397.1939761042595,359.85972249507904,105.60170185565948,0.9999953508377075,374.9191793203354,359.82853376865387,-105.590741366148,0.9999957084655762,431.1605850458145,455.70244777202606,199.7550771832466,0.634308934211731,406.27823066711426,467.71103155612946,-189.76837435364723,0.9960211515426636,428.2973519563675,560.3405094146729,323.7684967517853,0.8664011359214783,377.7933902144432,585.4655313491821,-177.41424041986465,0.9969172477722168,416.4620664715767,579.2320600748062,328.6630046367645,0.794653594493866,360.5422030687332,607.4733748435974,-180.73880103230476,0.9640642404556274,472.7512273788452,579.3589327335358,254.88254740834236,0.9326490163803101,421.98871582746506,613.9224333763123,-290.73628252744675,0.9948609471321106
eric_DTL_1_frame3.jpg,502.14729487895966,223.126305103302,-230.13587453961372,0.9999554753303528,503.34411799907684,212.97035092115402,-217.4429870247841,0.9999319314956665,502.1768345236778,211.724842607975,-217.71393448114395,0.9999334812164307,500.93748539686203,210.23169195652008,-217.6770705282688,0.9999544024467468,502.34399497509,212.75145226716995,-250.05193242430687,0.9999626874923706,500.3757473230362,211.21964299678802,-250.23117884993553,0.9999714493751526,498.26610416173935,209.45948219299316,-250.34994345903397,0.9999751448631287,487.78548669815063,202.17583644390106,-140.95884715020657,0.9999553561210632,485.01499354839325,201.27513682842255,-290.42852306365967,0.9999210834503174,490.3627427816391,227.27419394254684,-196.35805267095566,0.9999274611473083,489.39520686864853,226.81036752462387,-241.38975194096565,0.9999477863311768,460.7819918990135,243.2068970799446,-28.405686412006617,0.9999926090240479,437.9227741956711,247.3220955133438,-342.3851565718651,0.9999934434890747,476.5855979323387,315.49379765987396,30.181038971990347,0.7283425331115723,455.983721613884,330.94057273864746,-403.1718582510948,0.9951613545417786,485.38055098056793,383.85478842258453,-35.764843471348286,0.6483380794525146,482.9996486902237,392.48132061958313,-407.18519818782806,0.9781851768493652,490.13553339242935,404.17081677913666,-38.839135244488716,0.5995128750801086,486.9338237643242,411.3570843935013,-454.246354162693,0.9576322436332703,492.7713146805763,407.1243121623993,-78.93296083807945,0.6250655651092529,491.33284133672714,412.1956375837326,-451.20148515701294,0.9563930034637451,489.2264880537987,400.41011095046997,-52.71181210130453,0.6050816178321838,488.3474671840668,406.6980662345886,-407.5867018699646,0.9157938361167908,397.80620515346527,359.76758098602295,105.40951235592365,0.9999948740005493,373.0044701099396,359.3731013536453,-105.38583388924599,0.999995231628418,431.14541697502136,455.2842878103256,198.27454534173012,0.6142176985740662,405.30439203977585,467.6803048849106,-204.33072659373283,0.9960377216339111,428.00638818740845,560.7243232727051,326.3862356543541,0.8575893640518188,377.9569837450981,585.0469478368759,-186.87605181336403,0.9969082474708557,416.45604079961777,579.5283144712448,331.64349591732025,0.7858777046203613,360.7343319654465,607.4664825201035,-189.63953232765198,0.9643441438674927,473.26302856206894,579.0800054073334,256.93399435281754,0.9283292293548584,421.8811194896698,613.4284193515778,-300.70111632347107,0.994844377040863
eric_DTL_1_frame4.jpg,501.19568890333176,222.43127781152725,-229.35179263353348,0.9999561309814453,502.4258610010147,212.52119475603104,-216.6817438006401,0.9999316334724426,501.2210382819176,211.27508962154388,-216.94877803325653,0.9999333024024963,499.91641104221344,209.77739542722702,-216.9128837287426,0.999954104423523,501.3975489139557,212.19667798280716,-248.49677228927612,0.9999630451202393,499.36000603437424,210.62569028139114,-248.67967221140862,0.999971866607666,497.18937891721725,208.86522144079208,-248.79644557833672,0.9999754428863525,486.20946180820465,201.64046847820282,-139.6587824523449,0.9999556541442871,483.23503082990646,200.49657380580902,-286.0610363781452,0.9999229311943054,489.7807459831238,226.88129299879074,-195.29253032803535,0.9999296069145203,488.63032746315,226.44990670681,-239.19469314813614,0.9999496936798096,463.50351780653,243.34926784038544,-24.825484935194254,0.9999927878379822,432.8299385905266,244.697294652462,-338.4039535522461,0.999993622303009,478.31486189365387,313.0282903313637,35.788212429732084,0.744029700756073,451.8628199696541,329.3854489326477,-398.89415061473846,0.9954671859741211,485.24424612522125,383.58533322811127,-32.14436262845993,0.6624573469161987,481.16580122709274,391.0303132534027,-408.7625043988228,0.9798498153686523,489.4109290242195,403.90702176094055,-34.33268366381526,0.6130531430244446,484.87359803915024,410.0986385345459,-456.6956166625023,0.9607646465301514,491.87639850378036,406.97456777095795,-74.224694699049,0.6385307312011719,490.1528485417366,410.6324278116226,-454.11479365825653,0.9596773982048035,488.69820284843445,399.9814007282257,-49.09730065613985,0.6193907856941223,487.63532972335815,405.038787484169,-409.2673102617264,0.9218518733978271,398.3915264606476,359.68498861789703,104.55039525032043,0.9999943375587463,371.03144347667694,358.51002073287964,-104.51468275487423,0.9999947547912598,431.63328862190247,454.8217705488205,171.30490165948868,0.5997607111930847,403.3597968816757,467.6495782136917,-216.92855393886566,0.9959272146224976,427.621853351593,561.4034289121628,284.67251724004745,0.8460600972175598,378.17176085710526,585.0100219249725,-206.80784916877747,0.9967241883277893,416.36354327201843,580.5113369226456,288.41802644729614,0.7765836715698242,360.78967118263245,607.4840021133423,-210.23791098594666,0.963494062423706,473.224034845829,579.1102315187454,213.95457315444946,0.9227197766304016,421.5301067829132,613.4259550571442,-318.4113627076149,0.9946346879005432
eric_DTL_1_frame5.jpg,500.254402756691,221.73438304662704,-228.9709632396698,0.9999557733535767,501.6464022397995,212.063086271286,-216.79578137397766,0.9999293684959412,500.4978191256523,210.8632636666298,-217.0663998425007,0.9999310970306396,499.31796485185623,209.4578264951706,-217.03353568911552,0.9999524354934692,500.4140138030052,211.580257833004,-247.69861316680908,0.9999625086784363,498.34159821271896,209.96350741386414,-247.88544362783432,0.9999716877937317,496.2565425634384,208.233842253685,-248.00117808580399,0.9999752640724182,485.50019866228104,201.22161543369293,-140.96941804885864,0.9999547600746155,481.9689471125603,199.62579226493835,-283.58380991220474,0.9999231696128845,489.09797501564026,226.48787224292755,-195.33122968673706,0.9999305009841919,487.75283032655716,226.03887009620667,-237.95757767558098,0.9999507665634155,465.1557293534279,243.32668489217758,-26.520696491003036,0.999992847442627,427.95911782979965,243.08064049482346,-337.9717674255371,0.9999937415122986,481.48225289583206,312.0338512659073,36.63323283940554,0.7574754357337952,448.7310289144516,328.4805908203125,-396.8503050208092,0.995750367641449,484.9802593588829,383.33189594745636,-30.104581765830517,0.671675980091095,479.78630328178406,390.54808163642883,-400.2408190369606,0.9814098477363586,488.76168018579483,403.30319261550903,-32.09447119012475,0.6205992102622986,483.6688099503517,409.6726236343384,-446.73189103603363,0.9636967778205872,490.5198950767517,405.7959419488907,-71.98133096843958,0.6459361910820007,489.1654348373413,409.72626054286957,-444.4209419488907,0.9627431631088257,487.8205671906471,398.96314656734467,-47.304039902985096,0.6274276971817017,487.0871667265892,404.33946692943573,-400.72734010219574,0.9275304079055786,399.9160214662552,359.6958854198456,101.9403875619173,0.9999939203262329,369.99360805749893,358.376024723053,-101.90304744243622,0.9999943971633911,432.6267626285553,454.7064492702484,144.28423888981342,0.5862877368927002,400.9596401453018,467.60984146595,-218.0511989593506,0.995570957660675,426.92987072467804,561.7811975479126,244.83028942346573,0.8317970633506775,378.27966886758804,584.7675969600677,-205.84945565462112,0.9963103532791138,415.66556960344315,581.0255273580551,247.4297608435154,0.7651512026786804,360.8494430780411,607.486697435379,-209.0640650689602,0.9613427519798279,473.0518183708191,579.3395264148712,172.8024716079235,0.9149556756019592,421.0642253756523,613.3293470144272,-315.55186969041824,0.994107723236084
eric_DTL_1_frame6.jpg,499.8537648320198,220.69435453414917,-225.46940717101097,0.9999496936798096,501.0172389745712,211.12904167175293,-213.63881409168243,0.9999160766601562,499.83333295583725,209.94396632909775,-213.9131033718586,0.9999198317527771,498.666430413723,208.6072021126747,-213.88283649086952,0.9999445080757141,499.7561073899269,210.60826694965363,-244.8412325978279,0.9999562501907349,497.71759486198425,208.98244869709015,-245.0315607190132,0.9999676942825317,495.69262278079987,207.24712336063385,-245.1535286307335,0.9999716877937317,484.7321678996086,200.64177465438843,-139.6774308681488,0.9999498128890991,481.19977355003357,198.85922342538834,-282.4909642636776,0.9999151229858398,488.81788516044617,225.7096365094185,-192.5195091664791,0.9999279379844666,487.4914062023163,225.27072256803513,-235.47967591881752,0.9999490976333618,467.6992208957672,244.11260229349136,-26.90921813994646,0.9999929666519165,424.1979210972786,241.37407809495926,-337.6314554810524,0.9999937415122986,483.22540360689163,312.04018527269363,36.36879155039787,0.7716587781906128,443.0851474404335,327.6041491031647,-391.3868559598923,0.9959684610366821,485.0032192468643,383.8619887828827,-30.25107442215085,0.6857665777206421,477.5208930373192,389.16776871681213,-396.5888462662697,0.9827157258987427,488.4998751282692,403.0489082336426,-34.11059955880046,0.6339872479438782,481.7394867539406,408.2246581315994,-442.57116454839706,0.9661796689033508,489.6360605955124,405.50611782073975,-74.41742096841335,0.6590433716773987,487.199922978878,408.3451005220413,-440.3860273361206,0.9653427600860596,487.4260241985321,398.90727639198303,-47.457906648516655,0.6411499381065369,485.45556020736694,403.1681184768677,-397.05320394039154,0.9323012232780457,401.58128863573074,359.8072792291641,100.55302853882313,0.9999935626983643,369.40122216939926,358.2148059606552,-100.51366254687309,0.9999939799308777,433.3307965993881,454.0279211997986,136.745456635952,0.5778543949127197,398.7198909521103,467.58750879764557,-209.57460224628448,0.9952303767204285,426.56950783729553,561.8185855150223,231.14202323555946,0.8220486640930176,378.2797381281853,584.8009034395218,-197.2204683125019,0.9959502220153809,415.5475495457649,581.0058130025864,233.00168758630753,0.7546405792236328,360.9077605009079,607.5110323429108,-200.56210166215897,0.9589935541152954,472.8407813310623,579.5241174697876,154.50920683145523,0.9099470973014832,420.8614649772644,613.331310749054,-307.40367209911346,0.9936265349388123
eric_DTL_1_frame7.jpg,499.0629127025604,219.9943601489067,-230.03877118229866,0.9999415874481201,500.0763337612152,210.50253331661224,-218.3630794286728,0.9998980760574341,498.85301846265793,209.3113934993744,-218.64503931999207,0.9999041557312012,497.7121579051018,208.03026843070984,-218.62517884373665,0.9999334812164307,498.88072270154953,209.9946961402893,-249.09842178225517,0.9999473690986633,496.9089081287384,208.3867825269699,-249.30249813199043,0.9999619126319885,494.88469791412354,206.62604415416718,-249.42671701312065,0.9999666810035706,484.05808913707733,200.35745668411255,-143.5776682496071,0.9999423027038574,480.18198907375336,198.3356956243515,-283.82689729332924,0.9999024868011475,488.2407712340355,225.1235387325287,-196.72128987312317,0.9999239444732666,487.01991468667984,224.73075330257416,-238.95186549425125,0.9999464154243469,470.6573756337166,246.0245482325554,-29.809533786028624,0.9999930262565613,418.62784534692764,238.52829933166504,-334.7033598423004,0.9999936819076538,483.95000797510147,312.20825785398483,34.90455975756049,0.7823032736778259,434.15711015462875,322.85549223423004,-389.7631451487541,0.9960579872131348,484.92301547527313,383.6671940088272,-33.617961917072535,0.6956832408905029,473.80939078330994,385.5676655769348,-398.8489234447479,0.9835003614425659,487.61863791942596,402.9604631662369,-39.635000109672546,0.6423169374465942,478.28618800640106,405.44581961631775,-444.9578154683113,0.967642068862915,488.5989524126053,405.05476689338684,-79.95674501359463,0.6674447059631348,483.79545295238495,405.37266087532043,-443.0192113518715,0.9669225811958313,486.7696068882942,398.7425537109375,-50.977756172418594,0.6499577164649963,482.1457694172859,399.8363153934479,-399.34101998806,0.9349244236946106,404.41678285598755,359.82930386066437,97.58987838029861,0.9999931454658508,369.19004660844803,357.50732243061066,-97.55913533270359,0.9999935030937195,433.6698272228241,453.8543039560318,106.22122924029827,0.5689218044281006,395.5109089612961,467.5763039588928,-198.05069509148598,0.9940240979194641,426.4552278518677,562.0211197137833,182.60142627358437,0.8067668080329895,378.22114366292953,585.0119086503983,-182.54004406929016,0.9948872327804565,415.5916339159012,580.8464809656143,182.55292654037476,0.7384317517280579,360.94297951459885,607.6372119188309,-186.02622428536415,0.9517104029655457,472.20756632089615,579.8665773868561,97.94389526546001,0.901023805141449,420.54445922374725,613.3266131877899,-297.76844948530197,0.9921609163284302
eric_DTL_1_frame8.jpg,497.8772059082985,219.52997541427612,-228.28261679410934,0.9999352097511292,499.1882397532463,209.45846182107925,-216.1472944021225,0.9998828172683716,497.98580652475357,208.2086602449417,-216.45133110880852,0.9998897314071655,496.91711550951004,206.93460077047348,-216.4543958902359,0.9999231696128845,497.9829668402672,208.97927206754684,-243.70561853051186,0.9999402165412903,496.08062064647675,207.36423510313034,-243.92569407820702,0.999957263469696,494.10343837738037,205.55051440000534,-244.05216392874718,0.9999628663063049,483.5085409283638,199.53161001205444,-139.3745283037424,0.9999344944953918,479.4841539263725,197.34297001361847,-271.2705397307873,0.9998924136161804,487.6342908143997,224.1620211005211,-194.7316926419735,0.9999204277992249,486.42413502931595,223.94550973176956,-232.92302486300468,0.9999443292617798,471.96782076358795,247.22259962558746,-26.88895508646965,0.9999930262565613,414.1140283346176,236.35827630758286,-314.3670979142189,0.9999936819076538,484.27400904893875,312.83530527353287,35.6293372772634,0.7903631925582886,428.30271965265274,317.6904658675194,-374.46493369340897,0.996113657951355,484.0324627161026,382.35156881809235,-35.03633886575699,0.6998172402381897,471.34025049209595,381.5479393005371,-398.12300312519073,0.9842055439949036,485.8217063546181,400.8792510032654,-42.460087925195694,0.6447980403900146,475.4914536476135,401.05302226543427,-443.8117949962616,0.9689990878105164,485.8798159956932,402.0488282442093,-80.98969756066799,0.6698005199432373,480.929968893528,400.10095751285553,-441.7502879500389,0.9683710932731628,484.31608486175537,396.166557431221,-51.816090770065784,0.652213454246521,479.2976351380348,394.958167552948,-398.6342502236366,0.9373190402984619,406.60365158319473,360.417885184288,95.07308679819107,0.9999930262565613,369.2299060821533,357.4554567337036,-95.0515380948782,0.9999933838844299,435.37159472703934,453.7875369787216,112.90219302475452,0.5627636909484863,392.91914278268814,468.23919916152954,-183.0050424039364,0.9930248260498047,426.4596258997917,562.2014752626419,191.2734071314335,0.795615553855896,378.0220887064934,585.3203305006027,-167.3798689842224,0.9940689206123352,415.71689170598984,580.2926692962646,191.45005628466606,0.7256932854652405,361.12825161218643,607.7998168468475,-170.86338266730309,0.9458106756210327,471.93724220991135,580.1850489377975,106.4436077028513,0.894088864326477,420.54750669002533,613.3336210250854,-284.2688318490982,0.990972101688385
eric_DTL_1_frame9.jpg,497.3833778500557,218.37073665857315,-199.09592407941818,0.9999252557754517,498.7373532652855,208.4439618587494,-187.1462893486023,0.999859631061554,497.54807955026627,207.24804747104645,-187.4247169494629,0.99986732006073,496.46269673109055,206.01355147361755,-187.40173974633217,0.999906599521637,497.48806524276733,207.95395231246948,-215.87258955836296,0.9999282360076904,495.4771184325218,206.31134605407715,-216.08753982186317,0.9999489784240723,493.48009300231934,204.4978563785553,-216.20133498311043,0.999955952167511,482.66716319322586,198.63880383968353,-113.7836639881134,0.9999207258224487,478.3949964046478,196.15928083658218,-246.2152589559555,0.9998751878738403,487.1709374189377,223.23839199543,-166.7701852619648,0.9999120235443115,485.9234501719475,222.90553897619247,-206.32477381825447,0.9999387264251709,473.531621158123,247.207967877388,-10.644780229777098,0.9999929070472717,410.36114287376404,234.4062470793724,-294.14632803201675,0.9999935030937195,483.92628622055054,311.103387594223,33.421809412539005,0.7914612293243408,422.7052167057991,314.16536968946457,-361.69660407304764,0.9957693815231323,479.14418828487396,374.70301496982574,-63.46417784690857,0.6973975300788879,465.7988832592964,372.03564727306366,-388.5065155029297,0.9836875200271606,480.7301520705223,392.42722165584564,-76.15458929538727,0.6430162787437439,472.3866049647331,390.78592455387115,-433.4293890595436,0.9684003591537476,479.03617638349533,392.4833228588104,-111.10010154545307,0.6676821708679199,476.8115260004997,388.87386310100555,-430.2550027370453,0.9678641557693481,477.62260222435,386.969579577446,-79.67053425312042,0.6491434574127197,474.92296266555786,384.07961678504944,-388.4229872226715,0.9356604814529419,407.73228764533997,359.8036983013153,94.83109892904758,0.9999930262565613,369.3232001066208,356.4790185689926,-94.81290070712566,0.9999933838844299,436.4021577835083,453.73343801498413,116.9394798129797,0.5534910559654236,389.9209554195404,468.2511740922928,-177.05386021733284,0.9920379519462585,426.4674523472786,562.1953145265579,188.8037993311882,0.7833723425865173,377.8205749988556,585.5001854896545,-170.01102712750435,0.9931879639625549,415.3177082538605,580.2163531780243,188.47169476747513,0.7121846079826355,361.7020410299301,607.8701647520065,-173.8022656440735,0.9396606683731079,471.72689777612686,580.6961590051651,105.69255444407463,0.8853716850280762,420.53254640102386,613.3222236633301,-285.0024054646492,0.9896280765533447
