Frame_Name,Person,Camera_Angle,Position,Frame_Number,NOSE_X,NOSE_Y,NOSE_Z,NOSE_V,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_INNER_Z,LEFT_EYE_INNER_V,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_Z,LEFT_EYE_V,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,LEFT_EYE_OUTER_Z,LEFT_EYE_OUTER_V,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_INNER_Z,RIGHT_EYE_INNER_V,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_Z,RIGHT_EYE_V,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,RIGHT_EYE_OUTER_Z,RIGHT_EYE_OUTER_V,LEFT_EAR_X,LEFT_EAR_Y,LEFT_EAR_Z,LEFT_EAR_V,RIGHT_EAR_X,RIGHT_EAR_Y,RIGHT_EAR_Z,RIGHT_EAR_V,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_LEFT_Z,MOUTH_LEFT_V,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,MOUTH_RIGHT_Z,MOUTH_RIGHT_V,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,LEFT_SHOULDER_V,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,RIGHT_SHOULDER_V,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,LEFT_ELBOW_V,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,RIGHT_ELBOW_V,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,LEFT_WRIST_V,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,RIGHT_WRIST_V,LEFT_PINKY_X,LEFT_PINKY_Y,LEFT_PINKY_Z,LEFT_PINKY_V,RIGHT_PINKY_X,RIGHT_PINKY_Y,RIGHT_PINKY_Z,RIGHT_PINKY_V,LEFT_INDEX_X,LEFT_INDEX_Y,LEFT_INDEX_Z,LEFT_INDEX_V,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_INDEX_Z,RIGHT_INDEX_V,LEFT_THUMB_X,LEFT_THUMB_Y,LEFT_THUMB_Z,LEFT_THUMB_V,RIGHT_THUMB_X,RIGHT_THUMB_Y,RIGHT_THUMB_Z,RIGHT_THUMB_V,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_HIP_V,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_HIP_V,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_KNEE_V,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_KNEE_V,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_ANKLE_V,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_ANKLE_V,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_HEEL_V,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_HEEL_V,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,LEFT_FOOT_INDEX_V,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z,RIGHT_FOOT_INDEX_V,shoulder_tilt_deg,hip_tilt_deg,shoulder_rotation_deg,hip_rotation_deg
Grant_DTL_frame60.jpg,Grant,DTL,P1,frame60,709.1541981697083,363.2801055908203,-160.5598211288452,0.9922719597816468,716.2465596199036,349.42201137542725,-140.358989238739,0.9887128472328186,715.5905342102051,348.08401823043823,-140.444895029068,0.9892470836639404,714.8753499984741,346.3551521301269,-140.4781597852707,0.9913383722305298,715.5752778053284,347.7139699459076,-202.53165543079376,0.990918219089508,714.5469832420349,345.5175626277924,-202.60471880435944,0.9905147552490234,713.3832478523254,342.9325032234192,-202.7903383970261,0.9924367666244508,697.1903443336487,334.0515053272248,-34.86171394586563,0.9724563360214232,694.8427891731262,330.9201121330261,-316.36202573776245,0.9857577085494996,691.6142892837524,368.04020047187805,-112.8334254026413,0.985523521900177,690.3324294090271,366.1637592315674,-195.1035726070404,0.9932221174240112,613.4890079498291,366.7268943786621,165.00122129917145,0.9956798553466796,627.6909184455872,377.806134223938,-443.172619342804,0.9999340772628784,580.4478192329407,495.7126200199127,215.83549797534943,0.0333738066256046,607.1422147750854,522.4832653999329,-506.687833070755,0.9552355408668518,598.2296419143677,614.9210500717163,140.72660744190216,0.0437001958489418,629.4822907447815,646.8980884552002,-418.466899394989,0.8892015218734741,598.8883066177368,651.8764400482178,159.13951098918915,0.05292809009552,631.121678352356,684.751353263855,-465.5504822731018,0.8690651655197144,605.8633160591125,658.8912963867188,111.11598551273346,0.0532184951007366,636.3123321533203,685.4494142532349,-434.1600430011749,0.8590335249900818,605.3064894676208,651.1075687408447,117.5098192691803,0.0565170384943485,631.9420480728149,673.1333756446838,-402.7581775188446,0.7818372249603271,495.39265394210815,570.0954151153564,200.9454721212387,0.9948664903640748,490.38700819015503,580.9048676490784,-201.0575777292252,0.9989591240882874,556.9868159294128,750.481481552124,372.9235374927521,0.4407891035079956,552.2833371162415,794.4616413116455,-119.53280568122864,0.9920772314071656,548.5081171989441,911.575276851654,614.9684929847717,0.7012524604797363,527.2757077217102,987.471513748169,2.3284461814910173,0.994763195514679,544.795982837677,926.2286996841432,633.4368538856506,0.6497471332550049,505.3255069255829,1015.5245661735536,5.987945795059204,0.978825867176056,620.9060025215149,936.3458204269408,587.3070216178894,0.8165461421012878,616.6788840293884,1025.080418586731,-109.17877614498138,0.9912985563278198,37.95861930499121,65.15206947813716,88.66228762191012,89.28660353632445
Grant_DTL_frame154.jpg,Grant,DTL,P2,frame154,710.8152794837952,348.78185391426086,-103.13752949237823,0.9990617632865906,718.5479593276978,336.2826418876648,-68.01912009716034,0.9987002611160278,719.0187191963196,336.5442216396332,-68.18158149719238,0.9986556768417358,719.3417429924011,336.5988099575043,-68.2467994093895,0.9989635348320008,713.5987043380737,330.5620050430298,-113.62280756235124,0.9987926483154296,710.2298069000244,326.22641801834106,-113.6684963107109,0.9987183213233948,706.6384363174438,321.3485527038574,-113.81402760744096,0.998986840248108,704.509813785553,329.12136912345886,101.61821365356444,0.9971867203712464,685.7652282714844,310.6708073616028,-100.90626418590546,0.9983673095703124,697.9741501808167,358.40346336364746,-37.10507333278656,0.999231219291687,691.0610032081604,351.68378949165344,-96.43464893102646,0.999623715877533,677.8730320930481,403.13031792640686,248.47182869911197,0.9996779561042786,577.241849899292,335.95208644866943,-203.92739117145535,0.9999723434448242,662.4363827705383,508.2186555862427,162.90222644805908,0.6792588233947754,545.7806324958801,465.6220328807831,-306.5187156200409,0.9939720630645752,630.3922033309937,596.566436290741,-152.83195316791534,0.7769354581832886,596.8871426582336,592.9493165016174,-387.4313485622406,0.987716257572174,620.3783369064331,627.6724433898926,-208.87915670871732,0.7183886170387268,593.8984322547913,624.7681903839111,-453.55424880981445,0.9789417386054992,615.3798365592957,617.0812153816223,-240.44599413871765,0.7181686758995056,606.2214875221252,620.464596748352,-456.96563243865967,0.9770282506942748,616.1724615097046,603.5648775100708,-174.94641780853271,0.6902965307235718,607.2259640693665,608.3678770065308,-385.9971177577973,0.959998607635498,549.3270707130432,583.422110080719,164.12859678268433,0.9984647631645204,478.3662486076355,563.100836277008,-163.7989103794098,0.9992651343345642,610.4803419113159,751.0439085960388,71.29893332719803,0.6215103268623352,539.5584011077881,776.2294006347656,-307.88976430892944,0.987462282180786,547.0147275924683,928.521409034729,162.77982115745544,0.6126736402511597,520.2337181568146,967.4634790420532,-295.0886106491089,0.9848772883415222,525.8238065242767,955.845115184784,162.02672123908997,0.6548672318458557,501.6121816635132,1002.9787158966064,-306.06749296188354,0.9562609791755676,617.8157758712769,987.5631165504456,32.07724303007126,0.7078995704650879,605.368480682373,1021.668906211853,-507.7730655670166,0.9778807759284972,33.725834540043486,15.98029063836748,77.45936265186917,77.7899209562236
Grant_DTL_frame210.jpg,Grant,DTL,P3,frame210,710.5955743789673,352.53998279571533,126.6848087310791,0.9995388388633728,720.8335876464844,340.46302556991577,173.75059247016907,0.9995538592338562,722.6042318344116,341.597535610199,173.5582137107849,0.9995739459991456,724.1777658462524,342.6649045944214,173.57086300849917,0.9995860457420348,712.6901435852051,331.5094470977783,157.82358169555664,0.9994423985481262,708.0502009391785,325.89264392852783,157.63107419013977,0.9994030594825744,703.2945156097412,319.7434437274933,157.4857199192047,0.9993862509727478,713.4572124481201,335.8969509601593,356.9066619873047,0.9995101094245912,685.4910635948181,308.03264021873474,280.87672233581543,0.999311089515686,700.4684114456177,360.85301756858826,191.27349078655243,0.9995086789131165,688.9071464538574,351.3211119174957,168.3632791042328,0.9996549487113952,693.2661008834839,399.7392439842224,333.9981722831726,0.9998254179954528,569.457221031189,332.5026261806488,250.3880685567856,0.9999328851699828,642.0725584030151,398.2315635681152,131.5532836318016,0.8708211779594421,496.9589138031006,409.4933009147644,36.04767009615898,0.923928678035736,539.6949362754822,330.7829976081848,-71.94864213466644,0.93836772441864,509.9454617500305,336.7470932006836,-215.81502735614777,0.9361474514007568,514.0383303165436,312.8222501277924,-117.02786654233932,0.9310091137886048,505.9031903743744,315.1851260662079,-266.7818319797516,0.9394050240516664,515.4000127315521,304.5567226409912,-93.10254871845244,0.9288762211799622,507.7953708171845,309.22566533088684,-263.7026935815811,0.9401857256889344,524.5339965820312,312.3084890842438,-66.04694411158562,0.9057173132896424,511.06584191322327,316.4872634410858,-220.52080750465396,0.9202242493629456,546.6899657249451,591.6421580314636,135.08975207805634,0.9994969964027404,470.7568109035492,567.3732089996338,-135.3611809015274,0.999638020992279,619.125702381134,752.6366901397705,-58.34245562553406,0.8640884757041931,520.0435924530029,767.2529697418213,-414.4816625118256,0.9947299957275392,544.9344491958618,929.68900680542,-130.44284105300903,0.8117063045501709,530.4218101501465,974.9888777732848,-538.7155652046204,0.9918460249900818,521.8198370933533,959.126272201538,-145.53815245628357,0.8256593942642212,517.8312528133392,1007.5945830345154,-557.4394226074219,0.9740720987319946,627.0451283454895,1002.5837874412535,-293.08059096336365,0.8734921216964722,611.5068340301514,1026.2103581428528,-758.4782838821411,0.9876605272293092,28.504960924440308,17.724367707546705,34.031782064149496,74.31711716660038
Grant_DTL_frame260.jpg,Grant,DTL,P4,frame260,688.4187483787537,325.7850122451782,174.19288337230682,0.9999747276306152,702.0574593544006,325.3850626945496,212.09185302257535,0.9999786019325256,705.0732064247131,330.016508102417,211.9312423467636,0.9999799132347108,708.2532334327698,334.6815884113312,211.98587894439697,0.9999820590019226,693.8817644119263,316.07872009277344,219.56601083278656,0.9999757409095764,690.8953070640564,314.07755613327026,219.29237723350525,0.999971091747284,688.0028986930847,312.25290298461914,219.10667717456815,0.9999804496765136,704.9826979637146,345.0473821163177,340.80809712409973,0.99996680021286,677.3959636688232,322.8083074092865,373.2113492488861,0.9999616742134094,682.4787282943726,348.8276553153992,215.3916782140732,0.9998742938041688,671.8821573257446,335.5213665962219,223.7582874298096,0.999912679195404,683.6839199066162,410.0675404071808,270.88847637176514,0.999737024307251,569.4969391822815,359.7940170764923,343.3263695240021,0.9999719262123108,617.3201680183411,347.5143492221832,55.09507030248642,0.9880523085594176,491.9309949874878,349.7722327709198,252.9910558462143,0.92336767911911,522.2292494773865,256.3552540540695,-61.15952745079994,0.989092230796814,488.83729219436646,297.6959753036499,60.34862458705902,0.9587005972862244,493.2181656360626,228.7630158662796,-101.36959701776505,0.9786149859428406,474.94778394699097,284.8215973377228,17.81218260526657,0.938943326473236,492.0854580402374,222.3617309331894,-85.56709975004196,0.9740536212921144,481.6502058506012,269.6367108821869,20.64032457768917,0.9370241165161132,500.70133566856384,235.26842415332797,-57.00478032231331,0.9605090022087096,483.2168197631836,277.3639190196991,52.44421765208244,0.9266673922538756,543.5232639312744,594.9754571914673,118.66144448518752,0.9998301863670348,467.9445469379425,569.309356212616,-119.03336763381958,0.9999595880508424,628.8148069381714,754.2844462394714,-42.187250554561615,0.8582930564880371,516.9954979419708,759.8595356941223,-431.4037191867829,0.9979569911956788,554.5643949508667,931.7313694953918,-65.82705795764923,0.8838631510734558,526.6266345977783,975.4392957687378,-536.6598451137543,0.997267246246338,533.6964011192322,963.141860961914,-75.68202763795853,0.8816801905632019,513.1156718730927,1007.9553294181824,-553.7046933174133,0.9869404435157776,627.9663705825806,1006.3949275016784,-217.65863835811612,0.9304404854774476,604.0781235694885,1023.8432335853576,-756.3965892791748,0.9961725473403932,23.762630960907625,18.757194068191033,32.390209069762754,72.36113835855001
Grant_DTL_frame299.jpg,Grant,DTL,P5,frame299,706.9002413749695,376.3021230697632,28.927316442132,0.9995499849319458,715.117199420929,367.2521138191223,56.97923228144646,0.9994993805885316,715.9102749824524,368.50812792778015,56.80577918887138,0.9995423555374146,716.6063404083252,369.5305323600769,56.788169145584106,0.9995887875556946,710.6193923950195,359.2837965488434,23.825515508651733,0.9993549585342408,707.9837679862976,354.7924268245697,23.714051619172096,0.9993126392364502,705.3058505058289,349.62037682533264,23.628984689712524,0.9992308616638184,704.1992139816284,361.7548835277557,205.69024622440335,0.9994603991508484,689.6940422058105,340.3020930290222,52.26256504654884,0.9987881779670716,695.4629588127136,381.93241238594055,86.0099458694458,0.9990114569664,689.7158646583557,375.0745940208435,41.506534069776535,0.9992058873176576,671.6963768005371,413.37875962257385,281.70642614364624,0.9992711544036864,595.1412177085876,350.2936863899231,-20.82920305430889,0.9996737837791444,655.3352665901184,457.2111189365387,72.12409883737564,0.7527233362197876,550.4187726974487,419.76797461509705,-122.41159111261368,0.8700587153434753,593.4768533706665,426.8790686130524,-269.2334622144699,0.827211856842041,579.8548793792725,438.3368861675263,-128.21078717708588,0.8216532468795776,574.5662498474121,416.7915594577789,-331.7846095561981,0.8222382664680481,572.8341007232666,441.1577117443085,-155.53977191448212,0.8417813181877136,577.3129177093506,407.50147104263306,-311.6870319843292,0.8159630298614502,582.1067762374878,433.9174211025238,-170.34966945648193,0.8396541476249695,582.4437046051025,412.71336793899536,-272.0210874080658,0.7789700031280518,583.1588244438171,435.4199516773224,-129.5019569993019,0.8111962676048279,524.2152214050293,583.3898591995239,156.67888462543488,0.9992480874061584,478.0538141727448,568.0505418777466,-156.48824393749237,0.9995023012161256,598.7134695053101,743.6674046516418,45.3327414393425,0.8022959232330322,562.0449900627136,751.3939046859741,-305.6214201450348,0.9975950121879578,561.7032980918884,918.5466170310974,-11.427659802138804,0.807182252407074,527.5150787830353,965.8332324028016,-343.9611840248108,0.9961565136909484,534.2847383022308,950.767629146576,-24.535549879074097,0.79680997133255,506.8756091594696,998.224446773529,-351.8356454372406,0.9841662645339966,622.4746441841125,971.0858130455016,-122.17195451259612,0.8739677667617798,602.0102047920227,1017.621967792511,-487.2667193412781,0.9930747747421264,39.49013716162274,18.381515005088662,75.7996660972975,81.6148781340472
Grant_DTL_frame329.jpg,Grant,DTL,P6,frame329,692.5044393539429,372.68365144729614,40.609930604696274,0.999286413192749,701.8094301223755,363.1912708282471,62.97481834888458,0.9989673495292664,701.4070343971252,363.69611620903015,62.83897519111633,0.9989241361618042,701.0555577278137,363.7303304672241,62.77437686920166,0.9992555975914,701.031482219696,357.59039998054504,0.6852099602110684,0.9991512298583984,699.7209763526917,354.66899156570435,0.6733046611770988,0.9990468621253968,698.3239531517029,351.5495717525482,0.4762522259261459,0.999220609664917,690.2350330352783,351.9826734066009,148.32870662212372,0.9967889785766602,684.1007995605469,340.6367039680481,-137.713805437088,0.9978286027908324,679.1707921028137,376.9951629638672,80.56803613901138,0.9978827238082886,677.4418616294861,372.3328506946564,-2.157330885529518,0.9985610246658324,605.5046939849854,361.27890944480896,317.106853723526,0.9994775652885436,630.5833911895752,372.1501278877258,-331.9553911685944,0.9999533891677856,600.8282518386841,505.20535469055176,372.51428604125977,0.4461187422275543,614.2562055587769,522.378659248352,-360.1516091823578,0.9676234126091005,639.9288082122803,602.9015779495239,305.3639280796051,0.614078164100647,664.6137356758118,628.7222385406494,-289.3496596813202,0.9410136342048644,639.9146461486816,645.7433652877808,323.314665555954,0.5805880427360535,673.709192276001,663.8844537734985,-327.5290381908417,0.9276362657546996,663.8922429084778,643.689866065979,284.2892646789551,0.5867159962654114,680.7885503768921,661.9821667671204,-303.6298477649689,0.9230110049247742,651.2493824958801,633.3673310279846,285.52992582321167,0.5639590620994568,676.2986612319946,651.3156223297119,-276.2813258171081,0.8688579201698303,497.7795088291168,560.1138639450073,216.33028507232663,0.997549295425415,511.9756579399109,573.9101600646973,-216.5636050701141,0.9993630647659302,564.2849779129028,738.9399147033691,427.0001542568207,0.4792861044406891,570.3720903396606,782.1674251556396,-210.21414041519165,0.9931594729423524,542.5675177574158,905.9924626350404,689.6769833564758,0.6731206178665161,522.8563392162323,980.5980205535888,-205.19512116909027,0.9949784874916076,530.8964967727661,926.2763357162476,710.6124401092529,0.6662373542785645,499.7963798046112,1010.193772315979,-212.33273684978485,0.9803898334503174,609.0782976150513,934.6074271202089,666.6890573501587,0.7849941253662109,604.8064398765564,1011.4716410636902,-342.823133468628,0.9911799430847168,23.43596882197452,44.18162451951419,87.78728605027497,88.12173823422863
Grant_DTL_frame342.jpg,Grant,DTL,P7,frame342,686.9991946220398,374.9108290672302,371.7349863052368,0.999069094657898,692.827398777008,360.25888681411743,375.0475573539734,0.9988955855369568,691.5940761566162,357.59223461151123,375.03838419914246,0.9988139867782592,690.3657746315002,354.67504262924194,375.0061011314392,0.9991533756256104,695.1590538024902,363.18087458610535,322.8297758102417,0.9991584420204164,695.4865837097168,362.8362536430359,322.67277002334595,0.9990837574005128,695.7859826087952,362.4269700050354,322.4188828468323,0.9993441104888916,677.0807933807373,337.84706711769104,363.0746591091156,0.9961158633232116,684.8786187171936,350.6636703014374,130.95496863126755,0.998332679271698,675.1286172866821,375.5179953575134,374.2427659034729,0.9969532489776612,677.2269201278687,377.65257239341736,306.01029753685,0.9980443716049194,565.109531879425,334.0195119380951,472.6747083663941,0.9995355606079102,655.2602076530457,403.0117750167847,-93.37516844272614,0.9999834895133972,575.5037140846252,441.8581223487854,592.9254341125488,0.1366910189390182,650.7027268409729,526.4476776123047,18.89616586267948,0.9487020969390868,616.9726181030273,519.5623075962067,651.432523727417,0.1872909814119339,653.0255627632141,595.7427835464478,402.5762593746185,0.7178500294685364,624.5013642311096,541.9523692131042,683.7772607803345,0.1828948110342025,655.896213054657,614.8529434204102,442.6252555847168,0.6790375709533691,625.9811067581177,539.1553294658661,670.6413674354553,0.1857379078865051,657.3692607879639,612.6181054115295,444.6288013458252,0.6690959334373474,624.9589920043945,535.3364324569702,643.8985633850098,0.1783755719661712,653.7838125228882,603.7251019477844,418.5600471496582,0.5966952443122864,467.7388107776642,558.8045811653137,212.79723644256592,0.9987342357635498,536.484010219574,583.1408643722534,-213.16128194332123,0.9997677803039552,528.5344898700714,730.5186367034912,393.3820867538452,0.3863749206066131,569.7985911369324,770.9092926979065,-218.4763365983963,0.99056875705719,534.7219920158386,908.400013446808,556.1687636375427,0.6967802047729492,522.8246355056763,970.6557369232178,-309.96740341186523,0.99152934551239,525.388902425766,934.5330119132996,566.6010546684265,0.6579464673995972,500.7764267921448,1000.0876593589784,-322.60823607444763,0.9706981778144836,594.0974736213684,925.5113911628724,559.3367528915405,0.7792412638664246,600.5457830429077,998.3550596237184,-401.0683536529541,0.9855096340179444,37.42681046062929,19.49432050582813,80.95091318249132,80.83211897932526
Grant_DTL_frame360.jpg,Grant,DTL,P8,frame360,701.4208102226257,349.36182260513306,438.0646204948425,0.9982632994651794,707.080807685852,337.4743473529816,397.4823904037476,0.9981893301010132,705.3040480613708,335.2253472805023,397.5298011302948,0.9982139468193054,703.2631015777588,332.5421190261841,397.5125169754028,0.99862402677536,710.7469153404236,341.2630534172058,381.5885639190674,0.9985153675079346,711.6411852836609,341.8678379058838,381.51411652565,0.9985269904136658,712.5102853775024,342.33914494514465,381.4174282550812,0.9989567399024964,688.7039852142334,321.2382173538208,264.2770457267761,0.9956151843070984,704.7860383987427,339.4487965106964,167.89634943008423,0.9970678687095642,688.3319091796875,351.82756662368774,397.99476742744446,0.9955373406410216,691.273820400238,356.8182134628296,372.98131227493286,0.9962189197540284,565.2756786346436,299.4568347930908,300.7609033584595,0.9989106059074402,676.5228724479675,403.1975555419922,37.27820858359337,0.9999475479125975,567.5903391838074,322.7717113494873,639.7828102111816,0.1418421417474746,634.8238348960876,444.2040359973908,287.5378811359405,0.5634071826934814,625.0673317909241,329.5629358291626,1010.6669783592224,0.0624506622552871,627.4550557136536,367.2332203388214,734.7153067588806,0.2204218357801437,635.3927636146545,330.96179366111755,1076.5030646324158,0.0690850466489791,631.6912508010864,355.8809101581573,801.9451332092285,0.2342623472213745,639.217164516449,332.23798871040344,1062.9759764671326,0.0700562819838523,622.5618696212769,341.9497525691986,778.4577369689941,0.2263146340847015,638.4784841537476,334.22579526901245,1014.8801922798156,0.0711981654167175,616.5623044967651,343.9925980567932,742.8633856773376,0.2063487470149994,467.03537464141846,545.0618433952332,148.94176304340365,0.99945729970932,548.6625480651855,575.316002368927,-149.23659145832062,0.999930202960968,506.98446393013,706.9394445419312,335.95662474632263,0.4218516945838928,556.1113429069519,758.4188675880432,-143.88392686843872,0.993703305721283,527.3028409481049,887.7657580375671,495.3851866722107,0.6609103083610535,522.7737486362457,957.3190641403198,-279.0946841239929,0.9904395341873168,528.1312251091003,915.352942943573,511.8377065658569,0.7077623009681702,500.7150149345398,991.8592429161072,-293.54929089546204,0.9767908453941344,603.4024000167847,899.4967746734619,504.11709666252136,0.5698976516723633,604.4131851196289,976.5648579597472,-369.345041513443,0.961542010307312,43.000284906633716,20.33663645748298,67.10964306615483,74.69020255192285
Grant_DTL_frame395.jpg,Grant,DTL,P9,frame395,706.9601726531982,310.71606159210205,550.3117203712463,0.9993091821670532,711.2532734870911,296.37616753578186,512.2099757194519,0.999313235282898,708.9892101287842,293.32398533821106,512.2335684299469,0.9993517994880676,706.8363189697266,290.37872672080994,512.2388792037964,0.9994484186172484,717.2203302383423,302.1666491031647,494.1975688934326,0.9993534684181212,718.8335180282593,303.1558692455292,494.1194522380829,0.9993406534194946,720.1924324035645,304.0986764431,494.0878450870514,0.9994369745254515,697.1785640716553,284.6187901496887,344.35991048812866,0.9986976981163024,711.6659688949585,301.2395167350769,261.7508554458618,0.9984326362609864,693.4550356864929,311.67457580566406,499.0005683898926,0.997930109500885,699.3124651908875,318.35530400276184,472.7157461643219,0.9979628324508668,563.8802003860474,281.9446063041687,251.90769016742703,0.9982147216796876,689.1874265670776,372.9344165325165,132.7980163693428,0.9996914267539978,500.6287550926209,307.4202919006348,523.8884317874908,0.6206911206245422,621.1242270469666,390.3868103027344,280.2701675891876,0.2853190302848816,512.6349020004272,284.47858572006226,943.5582375526428,0.1102961376309394,565.1079225540161,319.3424320220947,588.1302881240845,0.0713177621364593,502.8965198993683,272.4040424823761,1014.7099900245668,0.1022957041859626,556.1345171928406,307.458690404892,639.7515892982483,0.1036171540617942,515.5870485305786,272.1314549446106,1006.6649079322816,0.1019113287329673,546.5764117240906,294.4082844257355,637.1683645248413,0.1039358153939247,517.4628138542175,276.9717264175415,951.8970537185668,0.1117448210716247,546.1647462844849,297.4295675754547,598.4154224395752,0.0945251733064651,484.8985970020294,534.0649366378784,105.30677139759064,0.9995617866516112,569.1099286079407,554.1831135749817,-105.8303090929985,0.9999451637268066,513.2290649414062,712.5782632827759,232.9146409034729,0.7977301478385925,577.1041560173035,733.9471435546875,-37.87866801023483,0.9976845979690552,522.2508466243744,889.6672081947327,256.30834221839905,0.8315987586975098,549.1899561882019,932.877402305603,-146.2585026025772,0.9954110383987428,511.4248824119568,916.5028381347656,260.3259265422821,0.8837726712226868,526.7297923564911,958.8293194770812,-153.90527665615082,0.9923387169837952,555.2081251144409,927.6953744888306,245.4673308134079,0.528862476348877,612.2152590751648,973.3549618721008,-189.32918429374692,0.9565577507019044,35.984668861166384,13.436183421381598,43.54749192211233,68.25557711444512
Grant_DTL_frame455.jpg,Grant,DTL,P10,frame455,661.7755937576294,262.01943576335907,421.4077806472778,0.9998008608818054,669.344379901886,251.96929514408112,373.8138806819916,0.9998511672019958,668.1745290756226,250.66978096961972,373.81664872169495,0.9998260736465454,666.908118724823,249.30647313594815,373.7670171260834,0.9998520016670228,674.4868183135986,254.398330450058,384.4915294647217,0.9998098611831664,676.7721247673035,255.06471991539,384.49687242507935,0.9997621774673462,679.2800974845886,256.17425322532654,384.55384254455566,0.9998032450675964,659.821937084198,247.64128804206848,191.36020123958588,0.9997849464416504,679.160041809082,260.04556596279144,237.55892872810364,0.9997307062149048,651.870903968811,267.8975450992584,364.8185884952545,0.99961119890213,659.1373944282532,270.39621591567993,376.2831008434296,0.9997856020927428,558.3035016059875,284.72761273384094,-29.787943437695503,0.999275803565979,670.7343220710754,329.86101508140564,259.6928340196609,0.9993190169334412,444.1905498504639,290.0517761707306,1.9908994808793068,0.9932999014854432,562.183198928833,291.2520432472229,339.71015095710754,0.2885471284389496,427.75492787361145,200.51175892353055,169.03943717479706,0.9386889338493348,478.543918132782,220.78039169311523,364.16236996650696,0.5312577486038208,420.9901285171509,178.16954255104065,152.10717737674713,0.894734799861908,464.30418848991394,190.7191425561905,379.05200958251953,0.5616461038589478,434.0849840641022,174.1786891222,166.39935493469238,0.8954927325248718,461.5503430366516,185.29804944992063,358.26815128326416,0.5825865268707275,437.0820951461792,181.26931250095367,177.15970695018768,0.8816605806350708,462.6732337474823,193.07284533977509,355.9319257736206,0.5501276254653931,496.8530523777008,525.009777545929,-88.63996982574463,0.999274969100952,584.6774482727051,534.2185628414154,88.30630034208298,0.9993511438369752,512.7532196044922,718.9206790924072,-114.66261684894562,0.9833595156669616,589.784095287323,717.9695677757263,126.3958704471588,0.9511109590530396,543.9684677124023,919.1127777099608,-97.69438862800598,0.9580873847007751,604.7250080108643,915.4308986663818,152.19766974449158,0.9090713858604432,546.7437815666199,947.9537558555604,-91.43446683883668,0.974079728126526,606.1352920532227,940.3415822982788,158.55642020702362,0.927659273147583,543.1982445716858,941.7468452453612,-125.21695911884308,0.7905750870704651,612.9780793190002,965.7148504257202,123.11481803655624,0.7202345132827759,21.872137331345805,5.9858486009293115,68.77443427602242,63.6032462440964
