Frame_Name,Person,Camera_Angle,Position,Frame_Number,NOSE_X,NOSE_Y,NOSE_Z,NOSE_V,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_INNER_Z,LEFT_EYE_INNER_V,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_Z,LEFT_EYE_V,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,LEFT_EYE_OUTER_Z,LEFT_EYE_OUTER_V,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_INNER_Z,RIGHT_EYE_INNER_V,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_Z,RIGHT_EYE_V,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,RIGHT_EYE_OUTER_Z,RIGHT_EYE_OUTER_V,LEFT_EAR_X,LEFT_EAR_Y,LEFT_EAR_Z,LEFT_EAR_V,RIGHT_EAR_X,RIGHT_EAR_Y,RIGHT_EAR_Z,RIGHT_EAR_V,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_LEFT_Z,MOUTH_LEFT_V,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,MOUTH_RIGHT_Z,MOUTH_RIGHT_V,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,LEFT_SHOULDER_V,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,RIGHT_SHOULDER_V,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,LEFT_ELBOW_V,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,RIGHT_ELBOW_V,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,LEFT_WRIST_V,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,RIGHT_WRIST_V,LEFT_PINKY_X,LEFT_PINKY_Y,LEFT_PINKY_Z,LEFT_PINKY_V,RIGHT_PINKY_X,RIGHT_PINKY_Y,RIGHT_PINKY_Z,RIGHT_PINKY_V,LEFT_INDEX_X,LEFT_INDEX_Y,LEFT_INDEX_Z,LEFT_INDEX_V,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_INDEX_Z,RIGHT_INDEX_V,LEFT_THUMB_X,LEFT_THUMB_Y,LEFT_THUMB_Z,LEFT_THUMB_V,RIGHT_THUMB_X,RIGHT_THUMB_Y,RIGHT_THUMB_Z,RIGHT_THUMB_V,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_HIP_V,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_HIP_V,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_KNEE_V,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_KNEE_V,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_ANKLE_V,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_ANKLE_V,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_HEEL_V,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_HEEL_V,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,LEFT_FOOT_INDEX_V,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z,RIGHT_FOOT_INDEX_V,shoulder_tilt_deg,hip_tilt_deg
Grant_FO_frame60.jpg,Grant,FO,P1,frame60,583.0057454109192,361.0188102722168,-828.8869786262512,0.9998666048049928,589.1590332984924,345.30226707458496,-830.7038426399231,0.9996119737625122,594.2079377174377,342.31165766716003,-830.6789302825928,0.9995771050453186,599.1548752784729,338.1452429294586,-830.8004665374756,0.9996042847633362,575.3112387657166,346.9647324085236,-823.7407422065735,0.9996666312217712,570.5232381820679,344.6772372722626,-823.9494395256042,0.9996042847633362,565.561044216156,341.5824401378632,-824.1159081459045,0.9996357560157776,604.6684241294861,324.4377815723419,-692.4955558776855,0.9994351863861084,554.2840504646301,326.8689250946045,-657.0154666900635,0.9995918869972228,593.7642788887024,360.6843602657318,-763.2125973701477,0.9997941255569458,576.8361067771912,363.8475215435028,-753.2776522636414,0.999769926071167,662.9364323616028,357.20892548561096,-503.6000204086304,0.9999584555625916,513.431099653244,385.9571421146393,-462.5401103496552,0.9999804496765136,654.5566749572754,491.7742466926575,-427.5506401062012,0.9864294528961182,547.3477935791016,512.0575082302094,-374.2937171459198,0.9880733489990234,630.6464767456055,604.1824722290039,-508.6550402641296,0.9647153615951538,589.3424320220947,616.4360690116882,-447.6131343841553,0.9744781255722046,628.5630440711975,641.373918056488,-555.3492307662964,0.92452734708786,595.3775954246521,649.7571516036987,-487.4985587596893,0.9344159364700316,621.319727897644,643.3109021186829,-597.2958469390869,0.9302449226379396,608.7604236602783,649.0606355667114,-532.0107293128967,0.936836302280426,621.9560551643372,627.0377254486084,-524.5850765705109,0.9065141677856444,609.1155695915222,636.0569000244141,-464.18262004852295,0.9212599992752076,638.9387512207031,546.5480875968933,-20.06500281393528,0.9998806118965148,547.6678562164307,549.8919439315796,20.25272056460381,0.9999281764030457,670.8527684211731,706.3510751724243,-135.54844200611117,0.9636977910995485,509.9265682697296,690.7807874679565,-119.03570115566254,0.9825208187103271,659.0259003639221,854.2686796188354,13.210710883140564,0.9730337858200072,498.2144129276276,844.0497207641602,64.660574644804,0.9851601719856262,642.8626084327698,874.7315740585327,15.280612148344517,0.8966083526611328,509.9956405162811,866.17112159729,72.29615181684494,0.9190278053283693,700.2837252616882,900.7347321510316,-176.5683925151825,0.9631354808807372,458.6650800704956,900.4622411727905,-103.5521399974823,0.9750036597251892,10.884488973875534,2.098184801869937
Grant_FO_frame154.jpg,Grant,FO,P2,frame154,574.0401935577393,356.1599671840668,-724.6429252624512,0.9999337196350098,581.798300743103,340.919269323349,-724.8005747795105,0.9997973442077636,586.4412689208984,339.2283511161804,-724.7544836997986,0.999762773513794,591.0560417175293,337.3638188838959,-724.7558999061584,0.9997641444206238,568.9466142654419,339.8750102519989,-714.7727394104004,0.9998014569282532,564.8579621315002,337.37096428871155,-714.9625110626221,0.9997493028640748,561.1005091667175,334.6781122684479,-715.1423048973083,0.9997705817222596,595.6930232048035,328.77365827560425,-578.212788105011,0.9996594786643982,553.1954383850098,323.75681161880493,-537.8334295749664,0.9997813105583192,581.8399500846863,360.7930219173432,-656.3575744628906,0.9998971819877625,567.4232912063599,359.9844968318939,-644.8527646064758,0.9999101758003236,634.9171757698059,383.9006817340851,-424.7755193710327,0.9999672174453736,508.5586094856262,351.7556941509247,-281.0723841190338,0.9999936819076538,578.9190244674683,499.9819993972778,-354.90858793258667,0.9753377437591552,496.71374917030334,464.5683109760285,-93.92086654901505,0.9705169200897216,490.74183225631714,575.325722694397,-486.2370729446411,0.97442227602005,459.0870130062103,572.011091709137,-185.50747096538544,0.9727500677108764,474.2091679573059,599.7487807273865,-536.225391626358,0.9506053924560548,444.8125541210175,597.1176624298096,-209.7964721918106,0.9469462633132936,459.1508388519287,597.429678440094,-576.1789226531982,0.9525935649871826,445.9580719470978,597.9492974281311,-272.3685085773468,0.9507272243499756,466.8298959732056,588.2968211174011,-500.87317943573,0.9203593134880066,453.5148525238037,591.2213516235352,-210.00529825687408,0.9431118369102478,632.6401090621948,543.0165839195251,-13.686894178390505,0.9998899698257446,548.0526781082153,541.8517541885376,13.72082781046629,0.9999586939811708,663.0873870849609,697.9858660697937,-204.1252899169922,0.9733061790466307,504.3426275253296,679.5532965660095,-257.7877467870712,0.9916325211524964,652.2057723999023,859.7862839698792,-53.5735496878624,0.982410192489624,496.3485932350159,842.9036235809326,-51.21096342802048,0.9905057549476624,631.2707662582397,883.7957453727722,-51.46842733025551,0.930950939655304,511.1436688899994,865.115339756012,-42.68594428896904,0.935462474822998,696.3337969779968,905.1661705970764,-255.7131975889206,0.976074755191803,454.6778476238251,904.374189376831,-240.65271198749545,0.9834469556808472,14.272999640347953,0.7889542037123154
Grant_FO_frame210.jpg,Grant,FO,P3,frame210,555.1971817016602,344.3745875358581,-355.86198449134827,0.9930115938186646,565.4767155647278,332.56542205810547,-362.0111846923828,0.9842038154602052,570.1384806632996,332.8556478023529,-362.06207156181335,0.9818576574325562,574.6090579032898,332.8123891353607,-362.1181726455689,0.9823147058486938,556.1832475662231,327.2456359863281,-338.8283371925354,0.9830028414726256,555.006959438324,324.3753719329834,-338.9517724514008,0.9762083292007446,553.5095143318176,321.53040647506714,-339.1302144527436,0.9798128604888916,586.014347076416,328.32069754600525,-290.36285877227783,0.9655723571777344,555.8511471748352,313.8820874691009,-187.5900024175644,0.9704208970069884,565.0227570533752,352.9562509059906,-320.3967010974884,0.9810202717781068,554.0736794471741,347.1801245212555,-290.9622359275818,0.9834645986557008,628.144748210907,375.9650981426239,-266.3787281513214,0.9980599284172058,525.864007472992,352.18177914619446,-28.133150562644005,0.9997661113739014,527.3076689243317,441.40541911125183,-336.0206115245819,0.9570505619049072,468.42628240585327,413.60042810440063,19.94457297027111,0.8656843304634094,423.877387046814,420.00837564468384,-429.6589207649231,0.9696289896965028,378.9394855499268,397.8622555732727,-190.98434329032895,0.9325770735740662,390.7909119129181,414.4779288768768,-483.6432266235352,0.9476112723350524,358.2491934299469,389.079909324646,-231.1735439300537,0.904184877872467,392.6071321964264,397.54360914230347,-494.9579429626465,0.9478716254234314,360.34440636634827,381.5162086486816,-276.3650751113892,0.9134271144866944,398.385157585144,400.38171887397766,-434.0950906276703,0.8989123702049255,368.3656704425812,386.27269864082336,-217.33670890331268,0.9000834226608276,629.8738718032837,553.4154653549194,-30.719300284981728,0.9986105561256408,547.8063225746155,547.3457336425781,30.70932649075985,0.9997548460960388,663.566644191742,705.3218150138855,-179.32305872440338,0.9767927527427672,507.8805363178253,684.1562247276306,-276.364688873291,0.9956274032592772,651.9816255569458,860.3805112838745,-54.84906882047653,0.9872723817825316,497.9895257949829,839.3180465698242,-132.26292371749878,0.9954915642738342,636.3314509391785,882.736873626709,-53.513787388801575,0.9417670965194702,513.6344540119171,860.1974987983704,-128.03746283054352,0.9549126625061036,698.4477424621582,905.900537967682,-235.64490973949432,0.9805524349212646,457.0014238357544,899.887969493866,-303.36408376693726,0.9908307790756226,13.090351997132984,4.229905399336104
Grant_FO_frame260.jpg,Grant,FO,P4,frame260,576.7868614196777,339.8331677913666,-162.43771076202393,0.9980018138885498,588.5200023651123,327.576287984848,-151.07014417648315,0.9961997866630554,593.1792569160461,327.38484263420105,-151.07706427574158,0.9949933886528016,597.6764845848083,327.0654237270355,-151.16520702838898,0.99513578414917,574.8023700714111,324.36394572258,-137.11297988891602,0.9956724643707277,570.9028458595276,322.22647190093994,-137.14719414711,0.9927602410316468,567.1305227279663,320.3729474544525,-137.17703104019165,0.9942566156387328,602.8244590759277,323.1731414794922,-40.84324657917023,0.9907503724098206,562.3176097869873,315.7903611660004,23.75694014132023,0.9934855103492736,585.88791847229,346.119225025177,-115.3645884990692,0.9928261637687684,569.2679643630981,343.013516664505,-97.37300634384157,0.9942499995231628,635.8960318565369,349.3118691444397,-22.07206092774868,0.997797429561615,532.1042633056641,345.55129408836365,137.2681188583374,0.999600350856781,548.6502528190613,379.3378901481629,-32.14988999068737,0.9590892791748048,466.1678194999695,295.9783101081848,225.13847708702087,0.9223966598510742,481.6952991485596,311.0442352294922,33.73023144900799,0.9385440349578856,448.0232548713684,254.9024838209152,278.9569902420044,0.9054580330848694,462.0203626155853,293.01979064941406,14.092589020729063,0.8842938542366028,452.1159303188324,231.9054490327835,270.7746648788452,0.821090579032898,465.4133999347687,279.8791980743408,10.595620460808275,0.8771061897277832,455.9330570697784,232.06350088119507,256.0012185573578,0.815797746181488,467.0947909355164,281.81283473968506,32.85948984324932,0.8191614151000977,455.7680368423462,240.49786269664764,267.85504281520844,0.8096141219139099,634.3522381782532,555.6899571418762,-26.3982816785574,0.999316930770874,552.6966118812561,548.746747970581,26.47521547973156,0.9997796416282654,653.6251330375671,715.3421831130981,-135.32952547073364,0.979547083377838,513.357617855072,687.6931357383728,-190.78074753284452,0.9957225918769836,650.616466999054,864.1185235977173,30.99126823246479,0.9880284667015076,497.4268412590027,839.3744373321533,3.760981913655996,0.9951144456863404,634.5206379890442,882.8016328811646,38.26450377702713,0.9345147013664246,511.6481924057007,858.7532258033752,12.987842448055744,0.9552648663520812,694.3841314315796,908.987352848053,-139.1466522216797,0.9774974584579468,458.4424781799317,901.6512751579284,-164.25422072410583,0.988498866558075,2.0750284187510784,4.860191240316146
Grant_FO_frame299.jpg,Grant,FO,P5,frame299,582.1468806266785,373.49716544151306,-809.262478351593,0.9986279010772704,590.9440326690674,359.7813355922699,-820.8560585975647,0.997768223285675,595.9814143180847,359.1393756866455,-820.7448220252991,0.9975148439407348,600.9732842445374,358.32624793052673,-820.8572173118591,0.9975406527519226,578.9271354675293,354.75744009017944,-790.9487414360046,0.997078537940979,575.8313727378845,350.62391996383667,-791.1645197868347,0.9960050582885742,572.5309038162231,346.0350573062897,-791.2876009941101,0.99663245677948,615.7293820381165,351.3628900051117,-733.1941723823547,0.9958158731460572,576.5262794494629,334.8210847377777,-601.4086389541626,0.9963509440422058,595.5208897590637,379.5327150821686,-764.6824264526367,0.9959821105003356,581.3582468032837,377.3198926448822,-726.9691729545593,0.9967034459114076,659.0107727050781,396.0595858097077,-653.2649660110474,0.99807208776474,563.7148904800415,356.1544954776764,-419.6685826778412,0.9997678399086,559.7156524658203,420.6686818599701,-841.0346174240112,0.9708598256111144,470.88961243629456,358.138632774353,-625.8978080749512,0.9385921359062196,475.192015171051,372.1785485744476,-942.1841311454772,0.9293959736824036,434.0086054801941,327.58983850479126,-980.5064177513124,0.8268004059791565,444.3573725223541,351.9080328941345,-1004.591646194458,0.8613784909248352,432.46838450431824,311.9520235061645,-1044.933249950409,0.6911529898643494,451.27058386802673,340.3471541404724,-999.8589420318604,0.8540135622024536,441.0415506362915,310.9326446056366,-1048.5262298583984,0.6739062666893005,456.4969325065613,344.0104615688324,-942.1099734306335,0.7832530736923218,443.9195716381073,316.3415551185608,-995.24964094162,0.6513033509254456,661.6639709472656,554.143009185791,-17.393918931484222,0.999470591545105,575.4913544654846,544.8629307746887,17.035158053040504,0.9998601675033568,670.6770944595337,704.6560049057007,-195.04180669784543,0.9893447756767272,524.8321080207825,697.5151062011719,-186.09373211860657,0.9967387914657592,655.0997257232666,853.6508274078369,54.44042891263962,0.9914969205856324,495.5203378200531,843.349986076355,13.011394925415516,0.9963101744651794,640.2958631515503,873.7310886383057,66.74807086586952,0.9358580708503724,506.861093044281,864.9973440170288,19.12913985550404,0.940972626209259,689.2823123931885,906.807553768158,-142.43202567100525,0.9851732850074768,454.4310736656189,904.8833799362184,-193.0504596233368,0.991759479045868,22.72146728184652,6.1465931130125355
Grant_FO_frame329.jpg,Grant,FO,P6,frame329,596.5452575683594,379.4725906848908,-839.4237470626831,0.9997034072875975,602.1735835075378,365.0396132469177,-845.4982423782349,0.9994170665740968,607.4772119522095,362.6947617530823,-845.3959536552429,0.9993672370910645,613.0121326446533,360.0024890899658,-845.4399847984314,0.9994046688079834,588.9493060112,365.00115036964417,-828.0752348899841,0.999312162399292,585.0703811645508,362.7965033054352,-828.301055431366,0.9991458654403688,581.0405659675598,360.3608214855194,-828.4666872024536,0.9992405772209167,627.6849317550659,344.3811857700348,-716.8097591400146,0.9991098046302797,580.3891754150391,345.5102241039276,-638.9946269989014,0.9988484382629396,609.9529981613159,380.8047902584076,-777.21031665802,0.9995242357254028,594.6436786651611,383.1031966209412,-754.9749755859375,0.9995184540748596,697.1824908256531,372.773677110672,-547.0583081245422,0.9998038411140442,552.5089645385742,376.7734944820404,-373.8899695873261,0.999967873096466,659.4319653511047,502.58601665496826,-480.3723692893982,0.9862799644470216,555.4398679733276,496.5095257759094,-205.6555008888245,0.9325149655342102,577.2842073440552,602.3526048660278,-590.625,0.9757319688796996,548.8491010665894,596.6759347915649,-319.43689942359924,0.8976340889930725,559.8160099983215,624.317901134491,-642.6914405822754,0.9504541158676147,530.8173179626465,617.8489279747009,-346.35045289993286,0.8440369367599487,546.4950442314148,617.6730608940125,-679.9842095375061,0.9519566893577576,530.0254011154175,616.8730974197388,-405.6344604492188,0.8489344120025635,554.562656879425,610.4916071891785,-602.7511382102966,0.9097360968589784,539.9271297454834,610.4370188713074,-342.7010178565979,0.8200381994247437,692.1653866767883,550.3806638717651,-15.243007242679596,0.9997092485427856,603.8873863220215,546.4707112312317,15.371704995632172,0.9998782873153688,710.6450772285461,713.2171654701233,-160.2942019701004,0.9855921864509584,555.6202411651611,697.9024386405945,-143.469557762146,0.9938187599182128,665.1883935928345,863.0056428909302,66.09656363725662,0.9859665632247924,489.2720353603363,860.6092929840088,48.32117423415184,0.9930797815322876,643.3799743652344,882.1649193763733,76.44372135400772,0.9414827227592468,490.7162117958069,876.9051933288574,55.69370314478874,0.9142028093338012,703.2341980934143,914.4980692863464,-120.95498263835908,0.97834312915802,454.8601841926575,906.8466281890868,-151.0543406009674,0.9855254888534546,1.5836642414171664,2.5360504848228516
Grant_FO_frame342.jpg,Grant,FO,P7,frame342,601.3655090332031,380.63004970550537,-994.1334128379822,0.9998825192451476,606.3814544677734,366.0999655723572,-999.7005844116212,0.9997344613075256,611.3706207275391,363.1992208957672,-999.613938331604,0.9997130632400512,616.2963795661926,360.0271761417389,-999.7413325309752,0.9997370839118958,593.4233593940735,368.1752228736877,-990.319890975952,0.9996933937072754,589.1706204414368,366.81543946266174,-990.5812454223632,0.9996412992477416,584.8688292503357,365.2383327484131,-990.7561469078064,0.9996758699417114,627.9451274871826,342.6414728164673,-853.4443187713623,0.9995652437210084,579.0097904205322,353.8665819168091,-809.807460308075,0.9994913339614868,613.5444974899292,379.8866379261017,-923.5505890846252,0.9998315572738647,597.663094997406,384.1891372203827,-911.0857844352722,0.9998181462287904,698.7732768058777,353.1183743476868,-632.8186798095703,0.9999393820762634,550.561101436615,404.29855942726135,-578.9619612693787,0.9999845027923584,708.0749201774597,497.7462923526764,-571.5994262695312,0.9887799620628356,597.7670574188232,526.2187027931213,-498.62459778785706,0.966065526008606,689.9223732948303,612.6155948638916,-691.6502094268799,0.9763224124908448,652.0644736289978,621.2059164047241,-599.3094992637634,0.940002143383026,691.7699432373047,648.8827085494995,-754.4236850738525,0.9466090798377992,660.7674479484558,651.4904594421387,-648.7640690803528,0.8894324898719788,681.4467000961304,649.2392706871033,-798.1300020217896,0.950265884399414,672.8855395317078,650.4146575927734,-694.9896240234375,0.8940216302871704,680.5530738830566,634.8958039283752,-709.9035000801086,0.9185588359832764,672.1324396133423,637.9027318954468,-616.7751216888428,0.8671995401382446,697.3832702636719,549.0090036392212,-11.8682599067688,0.999856173992157,615.5036902427673,558.4140944480896,11.97474092245102,0.9999142289161682,707.9101896286011,723.3461952209473,-22.08819843828678,0.9785833954811096,567.6429319381714,722.9314398765564,7.746200691908598,0.989243745803833,676.2109208106995,866.8240571022034,255.32744228839877,0.9776695370674132,488.0315351486206,858.6319470405579,258.73037695884705,0.9878392219543456,658.8193917274475,889.1743683815002,271.41018748283386,0.9066293239593506,485.83741307258606,876.1731433868408,274.15244579315186,0.8691622018814087,704.8688220977783,916.946303844452,77.21934378147125,0.969475507736206,452.6800310611725,908.4894919395448,74.92610335350037,0.9794771671295166,19.050664104800973,6.552557374408468
Grant_FO_frame360.jpg,Grant,FO,P8,frame360,618.1366109848022,348.46665143966675,-544.4994163513184,0.999897837638855,619.9693751335144,337.30276107788086,-541.1880040168762,0.9996616840362548,624.0038251876831,334.79321122169495,-541.2442660331726,0.9996001720428468,627.7419018745422,332.2376024723053,-541.2812805175781,0.999691128730774,607.1234178543091,341.4963412284851,-563.1169295310974,0.9996864795684814,602.2339010238647,341.88920974731445,-563.3027100563049,0.9996982216835022,597.6520872116089,342.0267426967621,-563.5468769073486,0.9997411370277404,628.9709758758545,321.2452983856201,-382.8487300872803,0.9993053674697876,587.2015142440796,337.87761211395264,-479.99041199684143,0.9996767640113832,629.4394826889038,348.01459193229675,-467.8766655921936,0.999881625175476,614.7169232368469,354.56541538238525,-496.4164102077484,0.9998529553413392,668.4966516494751,306.61373019218445,-108.80693346261978,0.9999852776527404,575.6911039352417,380.6132161617279,-442.1030938625336,0.9999914169311525,734.8165011405945,414.4912540912628,41.72072321176529,0.971448540687561,669.7660875320435,465.7328188419342,-442.7088439464569,0.9873324036598206,796.62766456604,519.4139277935028,-77.86941468715668,0.9584031105041504,776.2413096427917,531.0441362857819,-499.7158169746399,0.9773229360580444,821.5914559364319,545.4104232788086,-100.08237808942796,0.92381352186203,799.7473096847534,554.8664975166321,-563.74920129776,0.9506185054779052,818.7187457084656,549.0995121002197,-168.63472402095795,0.9319435358047484,806.810896396637,554.3347764015198,-579.8814654350281,0.9519846439361572,808.2670140266418,540.6159210205078,-107.84432351589204,0.906574845314026,796.1009645462036,544.1505789756775,-505.5187225341797,0.9242278933525084,696.67799949646,542.5319838523865,103.08409988880156,0.999930500984192,632.9324913024902,555.6166362762451,-103.07671308517456,0.999927580356598,692.8382778167725,695.7256650924683,39.297473430633545,0.9042923450469972,609.4702005386353,710.410566329956,-255.14344811439517,0.9761797189712524,672.6216745376587,860.3834080696106,288.6823689937592,0.927088737487793,502.9037618637085,853.2532596588135,-60.02451449632645,0.9791229963302612,650.8705472946167,882.5913906097412,305.2318024635315,0.830560564994812,483.8457763195038,869.111487865448,-47.19568446278572,0.864642858505249,705.096960067749,907.1575498580931,141.46940767765045,0.9264386892318726,487.4220836162567,907.2252058982848,-242.33754694461825,0.9730451703071594,38.56747772156012,11.599636715417027
Grant_FO_frame395.jpg,Grant,FO,P9,frame395,640.537519454956,305.7149863243103,-289.7528278827667,0.9996109008789062,632.0550227165222,294.0003204345703,-265.61655163764954,0.9991487860679626,632.1920728683472,291.6809284687042,-265.6690317392349,0.9987581968307496,632.4682331085205,289.1346216201782,-265.7044047117233,0.9991995096206664,627.912425994873,300.0897181034088,-305.2880001068115,0.9994564652442932,625.2080512046814,302.0684802532196,-305.3127193450928,0.9994038939476012,622.861590385437,303.76985907554626,-305.3784120082855,0.999453604221344,624.374098777771,290.69936871528625,-100.3141450881958,0.9980124235153198,614.7574782371521,311.4816176891327,-276.03657960891724,0.9994758367538452,642.8717494010925,311.2519347667694,-220.68243205547333,0.9992027282714844,636.8192052841187,318.4512519836426,-271.6370379924774,0.999064803123474,645.0391888618469,315.0823223590851,77.46768683195114,0.9999468326568604,619.9039721488953,373.9163625240326,-364.0063619613648,0.999855637550354,738.2335495948792,302.5306785106659,47.3624749481678,0.9220912456512452,714.7737693786621,363.7015879154205,-521.939377784729,0.998090386390686,811.7191457748413,283.6543536186218,-188.58594954013824,0.9834128618240356,789.702479839325,309.9328672885895,-546.1903667449951,0.9965065717697144,841.632707118988,272.4167561531067,-227.68150091171265,0.9708091616630554,816.9804811477661,295.32222032547,-610.1132869720459,0.990593194961548,842.2255825996399,270.89101910591125,-270.62222957611084,0.9740741848945618,807.4173545837402,289.8273718357086,-598.6769700050354,0.9901791214942932,830.7489037513733,278.38149547576904,-217.25088357925412,0.97046560049057,802.7215361595154,294.52412366867065,-542.1787691116333,0.9799207448959352,690.5077815055847,541.1458396911621,126.78432941436768,0.999861478805542,646.8901705741882,546.6606116294861,-126.874620616436,0.9994804859161376,690.9176445007324,693.3754062652588,-17.996520772576332,0.9082626700401306,627.740421295166,703.0805397033691,-264.739163517952,0.9928492307662964,661.6067433357239,853.514678478241,152.2942453622818,0.950195014476776,498.5731637477875,828.133749961853,-139.5735740661621,0.99516761302948,644.3971967697144,875.8187699317932,161.46133303642273,0.9306256771087646,479.1965639591217,830.3658843040466,-131.21671736240387,0.964207649230957,715.7476043701172,897.1971130371094,44.06021162867546,0.9629642367362976,489.2742884159088,911.2686681747437,-263.3996576070785,0.9936975836753844,66.86674374714013,7.205929765592456
Grant_FO_frame455.jpg,Grant,FO,P10,frame455,673.1544256210327,261.5058356523514,-58.8932029902935,0.9990824460983276,662.4714660644531,249.79709208011627,-33.311360254883766,0.9988530278205872,661.5629053115845,247.2722214460373,-33.36872063577175,0.9979971051216124,660.9677124023438,244.46756958961487,-33.45679499208927,0.9987342953681946,660.9214925765991,254.08254861831665,-77.6157608628273,0.999238908290863,658.5479950904846,254.9398684501648,-77.59275555610657,0.9991803765296936,655.7339286804199,255.7626038789749,-77.76023805141449,0.9993839859962464,645.9792280197144,246.8809139728546,107.49807715415956,0.9974684119224548,638.9382362365723,261.1015570163727,-91.48784011602402,0.999501883983612,672.4141359329224,267.77093946933746,-0.2536961162695661,0.9966105222702026,670.0623965263367,271.7607629299164,-58.28784719109535,0.9955993890762328,656.8338704109192,297.26638197898865,278.76718640327454,0.9988613724708556,615.9909296035767,316.7780363559723,-220.4166680574417,0.999414563179016,684.9887609481812,257.29107677936554,520.7202172279358,0.1530166268348693,711.3762903213501,285.7515299320221,-417.2986578941345,0.99276864528656,688.766040802002,190.1428592205048,705.6909942626953,0.5082321166992188,701.5707349777222,187.61769890785217,-412.036292552948,0.99250465631485,692.3405456542969,161.622394323349,743.1402540206909,0.4974187314510345,702.2304940223694,164.75256443023682,-449.323525428772,0.9853246808052064,681.6062164306641,164.0456199645996,729.7313547134399,0.5124514698982239,690.8290672302246,163.16742718219757,-445.4773986339569,0.9847238659858704,678.6092019081116,177.283673286438,700.268919467926,0.5379704236984253,689.081404209137,172.4380749464035,-409.8297786712647,0.9749495387077332,701.9335412979126,525.1409375667572,145.37805676460266,0.9998812079429626,661.3817596435547,527.4080908298492,-145.46299695968628,0.9996837377548218,686.3343501091003,688.0033493041992,20.96211321651936,0.8546372652053833,649.8038220405579,696.8608832359314,-248.79757225513455,0.9782654643058776,661.2874531745911,857.9088449478149,112.14592158794404,0.923409342765808,514.6881115436554,824.8334097862244,-145.18622517585754,0.982254147529602,647.1427702903748,878.510012626648,114.35148596763612,0.9005956649780273,492.9952096939087,819.9091958999634,-135.10404288768768,0.938473105430603,715.3293085098267,905.576548576355,4.747095555067062,0.9278659224510192,504.3358039855957,910.3724670410156,-232.45136439800265,0.979878067970276,25.5349272509403,3.1999389934086615
