,Frame_Name,Person,Camera_Angle,Frame_Number,Position,shoulder_tilt_deg,hip_tilt_deg,shoulder_rotation_deg,hip_rotation_deg,forward_tilt_deg,lead_arm_deg,knee_bend_deg
0,eric_1_frame31.jpg,eric_1,FO,frame31,P1,8.197558470596613,0.7076863799422828,4.654894443826457,6.889433469590504,80.25168273270043,172.26461286236733,175.2085468554244
1,grant_frame115.jpg,grant,FO,frame115,P1,1.6373940636741455,0.13645912321659154,32.1571948348592,25.42429167193586,77.62753974208226,169.24527351968953,163.4071551913703
2,jess_1_frame99.jpg,jess_1,FO,frame99,P1,4.64992737073859,3.0906027701423096,1.5861830774045043,0.0011080321352725632,74.14579159519343,170.92047640432392,166.2378738159206
3,jess_2_frame230.jpg,jess_2,FO,frame230,P1,5.609974692006112,0.14117680407971847,3.1382780942142294,7.921534692387272,76.53698523471871,172.45772103461104,165.56838173441778
4,nick_1_frame18.jpg,nick_1,FO,frame18,P1,12.002630806881642,2.8159691432103444,21.2358233379945,13.220060998667735,68.96160432000858,175.4559673219402,166.32487095233705
5,nick_2_frame20.jpg,nick_2,FO,frame20,P1,9.611824468363595,1.7335592731627743,0.32055708000957694,8.815411507347678,73.28029189273838,172.17569658852173,171.68100958004862
6,rob_1a_frame178.jpg,rob_1a,FO,frame178,P1,7.210968379973076,2.171410906578253,8.913567229247514,2.564942022043352,76.22480565141177,179.17872153977427,176.05677486191783
7,rob_1b_frame252.jpg,rob_1b,FO,frame252,P1,7.3006736385253275,2.357149485856093,7.461429053690329,1.0657864059803495,75.02082134041513,179.5784340324963,175.86315338371364
8,rob_1c_frame48.jpg,rob_1c,FO,frame48,P1,3.607115295399203,3.3636215229432507,6.1582164567227,8.136540489479401,74.91078215650623,178.05313560829353,176.29536013069747
9,rob_1d_frame160.jpg,rob_1d,FO,frame160,P1,0.7989359667409066,2.5328599092979402,7.1915081964002425,9.561662320119426,74.04980793601078,177.56657679552322,175.400828836337
10,rob_1e_frame205.jpg,rob_1e,FO,frame205,P1,7.442732822741009,1.7870680029572288,17.29566072635048,11.441523995125888,74.70242616648181,178.96578097113394,176.91511251987507
11,rob_2_frame15.jpg,rob_2,FO,frame15,P1,3.6440688117962594,1.3790119238281096,0.3415026621244143,0.7387773829475096,74.92798391314034,179.69002908681006,174.38385537019178
12,tom_1_frame19.jpg,tom_1,FO,frame19,P1,0.763592689708329,1.5542573758164215,17.71249339817609,6.115199349774806,75.02541490937148,176.29711024320426,172.57303438987142
13,tom_2_frame41.jpg,tom_2,FO,frame41,P1,6.402969191277535,1.2091027029502883,7.221406439016051,7.598348929611725,78.63376488910211,179.93979195624752,172.52574869077515
14,tom_3_frame22.jpg,tom_3,FO,frame22,P1,2.1837871766426677,0.7213804295998861,30.474587296105515,34.02436141667741,79.6897690411792,177.32766645159603,169.43104943302532
15,eric_1_frame40.jpg,eric_1,FO,frame40,P2,9.606747109818357,4.460338099210688,42.91214973282349,14.824651387012308,75.94063601820693,164.32707347563996,175.4714119879516
16,grant_frame136.jpg,grant,FO,frame136,P2,7.175595132494689,8.165492313535724,50.043212071010124,41.372340704549444,77.39690404381452,158.49682192923922,164.11361883170804
17,jess_1_frame112.jpg,jess_1,FO,frame112,P2,8.524293012711803,0.951434150241554,34.9994611965453,27.818475668464274,69.34935505463676,158.787439245922,161.6420117741915
18,jess_2_frame581.jpg,jess_2,FO,frame581,P2,10.94861843323639,2.0387835574646016,54.38609304647849,40.888658525786575,73.21080404149694,166.67536652772984,162.5323497474699
19,nick_1_frame23.jpg,nick_1,FO,frame23,P2,0.37493257959030946,0.8331787414511828,57.315358496806354,46.20852674736534,69.77894247410575,178.22479563307954,164.4404663186253
20,nick_2_frame26.jpg,nick_2,FO,frame26,P2,8.83893578788949,1.6093774154190037,58.13010386102503,43.047735799759,70.53186709121036,166.36813495023898,170.05777354857992
21,rob_1a_frame356.jpg,rob_1a,FO,frame356,P2,9.145516766270713,0.3286132351463884,55.884873886421936,46.48012664366225,72.27289125672928,146.3201782313388,178.76723965732424
22,rob_1b_frame317.jpg,rob_1b,FO,frame317,P2,12.920361611780404,0.9867332695861221,54.120155895446395,43.92639783618475,72.3040449306967,151.31185500299569,178.76706979790214
23,rob_1c_frame69.jpg,rob_1c,FO,frame69,P2,13.35034707591665,0.8041596885969472,56.695646256451546,46.34432992380943,72.85680765286918,154.04201086155788,177.9036068736153
24,rob_1d_frame180.jpg,rob_1d,FO,frame180,P2,12.897620442558184,1.2173782234693784,53.56910069007932,45.11688462754177,71.74642386440962,158.49552777242033,177.44405697700634
25,rob_1e_frame283.jpg,rob_1e,FO,frame283,P2,10.82272895777535,2.005949953872804,53.49131250216446,40.48783795252987,72.17812873853347,147.90119896904838,177.54476390245912
26,rob_2_frame24.jpg,rob_2,FO,frame24,P2,12.64083654694901,4.886867164898577,51.57384466623988,37.75785931564083,71.1075297020675,159.6139939246738,173.34600994583246
27,tom_1_frame28.jpg,tom_1,FO,frame28,P2,22.20136138769811,2.6749918018606405,66.56563372088112,51.18371913955951,73.04007525397458,171.1445284755673,174.409162520633
28,tom_2_frame60.jpg,tom_2,FO,frame60,P2,17.476967068033098,0.9880145026552332,52.93527941949441,32.21854362475148,76.39763498014787,176.0463309866876,168.35783495648957
29,tom_3_frame35.jpg,tom_3,FO,frame35,P2,15.97954134119881,2.21306239065074,45.7031011930851,21.102949599201118,73.58155940490718,169.20976462694688,166.036113534405
30,eric_1_frame60.jpg,eric_1,FO,frame60,P3,26.017050321644916,5.520128286440344,79.11035934801538,58.94835938895974,73.28177379409345,166.97814848772816,177.35511138438437
31,grant_frame201.jpg,grant,FO,frame201,P3,15.377823973091012,5.783633013250089,74.24555257220568,53.38891384259885,73.51322413423117,154.9251707357722,165.1795334771448
32,jess_1_frame138.jpg,jess_1,FO,frame138,P3,31.349908689501415,2.5777235034618036,80.2254441770293,65.77168654662854,58.86124026833727,142.61091161102865,179.02646070504272
33,jess_2_frame641.jpg,jess_2,FO,frame641,P3,7.442677356565943,7.058394418868873,61.55652069755141,28.629191975115834,66.52064532413146,140.1892441503457,170.7763744078684
34,nick_1_frame30.jpg,nick_1,FO,frame30,P3,21.62574704731074,4.079307668587432,79.19477074337442,62.204623747181515,50.270965054095825,136.18766287166667,179.2151302112103
35,nick_2_frame35.jpg,nick_2,FO,frame35,P3,32.778428255078474,6.726356784094798,78.22066052428204,60.105843438612055,53.09939051337341,144.86492385953835,175.98429758894255
36,rob_1a_frame379.jpg,rob_1a,FO,frame379,P3,9.590374556501686,4.507285443546807,69.38686572305167,57.56215111056369,24.53170223081713,70.51041279932481,175.62675616082205
37,rob_1b_frame339.jpg,rob_1b,FO,frame339,P3,7.994534450375651,6.707020332670376,72.91499422231583,61.26834046122199,17.311003609279993,103.41778400794229,177.28616242730737
38,rob_1c_frame91.jpg,rob_1c,FO,frame91,P3,10.774507522993478,6.498318025219979,71.90558256569386,63.2306982132967,21.463655372636197,98.50451295036441,176.65885624937496
39,rob_1d_frame200.jpg,rob_1d,FO,frame200,P3,23.29038072243523,6.913438969684204,71.83878501738012,57.175302196594835,68.46177469956768,162.04017033731574,177.63359199404385
40,rob_1e_frame314.jpg,rob_1e,FO,frame314,P3,16.531234791900367,10.23555359518804,79.91560458677367,68.7968677696274,47.89255177920836,148.88802418850005,174.72074146547504
41,rob_2_frame34.jpg,rob_2,FO,frame34,P3,40.387608666829074,11.748179877162784,78.36852956684498,59.60071894416835,67.89146442832924,170.42150816339102,179.88911998024668
42,tom_1_frame37.jpg,tom_1,FO,frame37,P3,20.929890797804966,6.057999016774875,82.6276036842971,69.13896154003814,53.55162229526769,144.68078270950744,179.53068459950768
43,tom_2_frame86.jpg,tom_2,FO,frame86,P3,47.76038610832068,8.117929944293135,81.3066012313574,60.25302159196758,72.64135053093855,167.40470011954807,173.8308689940904
44,tom_3_frame53.jpg,tom_3,FO,frame53,P3,42.38852836224018,11.066116990196749,77.57325211458581,50.59763894568932,69.4941900856291,156.70749714703072,175.49788905220393
45,eric_1_frame74.jpg,eric_1,FO,frame74,P4,0.8085891541424698,2.2416061476530844,68.7497959825944,45.586921150807825,53.861506245277894,134.77151387063859,173.1797469036999
46,grant_frame261.jpg,grant,FO,frame261,P4,10.04327182216883,3.7955061103677945,73.32860081284318,50.102357823062725,70.14877200877743,124.30495325975134,174.48085102383283
47,jess_1_frame157.jpg,jess_1,FO,frame157,P4,32.577763188392794,2.318904046630789,84.21216350621715,69.98260976531348,36.82936510821639,104.70983093046044,178.73643852307652
48,jess_2_frame666.jpg,jess_2,FO,frame666,P4,4.554005168415391,5.103032646311807,71.74146519937024,42.75620742815739,39.1832446288588,129.9175004809416,172.04825320562728
49,nick_1_frame35.jpg,nick_1,FO,frame35,P4,27.40989250377003,4.153933481788823,81.46708250074138,65.29933209990823,18.409789650727987,107.52606437073996,176.93605300549265
50,rob_1a_frame414.jpg,rob_1a,FO,frame414,P4,7.4463262794114975,3.0096726314524576,77.69981758186327,67.18711931162983,21.846435845315906,145.64880694648073,168.61588226762274
51,rob_1b_frame388.jpg,rob_1b,FO,frame388,P4,11.153155791670727,5.6266058606744,75.88765998409094,65.44777715107281,8.8317834925043,143.83349788355895,173.58418316576075
52,rob_1c_frame119.jpg,rob_1c,FO,frame119,P4,12.35957396641863,6.081413670394743,78.88138810757258,68.36207696893496,9.93960531811058,141.50633608161675,172.7053484369339
53,rob_1d_frame232.jpg,rob_1d,FO,frame232,P4,12.331690829316434,4.582803764959416,77.21467150245097,66.62524957050492,4.375865690991986,146.45634255068188,172.12928521476522
54,rob_1e_frame347.jpg,rob_1e,FO,frame347,P4,11.547405048197964,5.242603832034373,83.24845495149818,73.31082386605964,20.140783446491298,140.05759282687197,171.0683332519884
55,rob_2_frame48.jpg,rob_2,FO,frame48,P4,33.441678743666465,8.187897398905395,82.17790642849555,69.59022263468297,46.65089770166969,134.7747583903604,176.466464524313
56,tom_1_frame47.jpg,tom_1,FO,frame47,P4,18.583624069230414,7.430489734973785,83.56911538236884,68.72579278919585,27.636804595510114,111.97618288523117,170.73139885353763
57,tom_2_frame114.jpg,tom_2,FO,frame114,P4,82.93123750904381,6.325755267617634,89.49149366243995,69.04574118511178,58.39801785544563,147.5282430132357,176.60826115768816
58,tom_3_frame69.jpg,tom_3,FO,frame69,P4,25.738460315717937,9.252576650172761,79.03402629773593,50.37006318522947,63.80013584554388,124.13596682105506,173.298281450719
