,Frame_Name,Person,Camera_Angle,Frame_Number,Position,shoulder_tilt_deg,hip_tilt_deg,shoulder_rotation_deg,hip_rotation_deg,forward_tilt_deg,lead_arm_deg,knee_bend_deg
0,eric_DTL_1_frame0.jpg,eric_DTL_1,DTL,frame0,P1,15.339738431289875,3.6161929477059402,87.83244567799605,83.58280646363967,29.226592509228027,177.35397363103834,159.03221182938483
1,eric_DTL_1_frame1.jpg,eric_DTL_1,DTL,frame1,P1,14.87231831669864,3.314034666548423,88.16802153540718,84.5618651411412,30.07324593302885,178.6168215845572,158.94952720376568
2,eric_DTL_1_frame2.jpg,eric_DTL_1,DTL,frame2,P1,11.151092981115486,1.6712290712563345,88.15495241908035,84.75372392475106,30.456134166479515,179.17514413493652,158.75514207102216
3,eric_DTL_1_frame3.jpg,eric_DTL_1,DTL,frame3,P1,2.66064218668045,0.5608182521591516,87.66809044391817,84.49049064142812,30.309499187559624,177.5420643774279,158.7136160179976
4,eric_DTL_1_frame4.jpg,eric_DTL_1,DTL,frame4,P1,1.2292923699428076,0.40083291113218444,86.22777118104898,83.82160532096078,29.86998439973383,173.88225238244635,156.83738124175125
5,eric_DTL_1_frame5.jpg,eric_DTL_1,DTL,frame5,P1,1.1557530877719404,1.0307053252402658,84.30965630463342,82.61021213845704,28.813071489111433,171.38715474224455,155.50857922739485
6,eric_DTL_1_frame6.jpg,eric_DTL_1,DTL,frame6,P1,0.40416709494343195,0.14971620113307468,82.75392246953221,81.73966020762138,27.91804350565961,168.94760345853396,154.3437694515763
7,eric_DTL_1_frame7.jpg,eric_DTL_1,DTL,frame7,P2,5.249461844164789,1.7583876334969908,80.68352622405139,80.29666880059536,26.193215561199995,167.86591373001264,153.1400473203382
8,eric_DTL_1_frame8.jpg,eric_DTL_1,DTL,frame8,P2,7.700220576953727,4.69425489402074,78.5261325048439,78.77874078086786,24.873741839142635,169.34167941118807,151.67657155947583
9,eric_DTL_1_frame9.jpg,eric_DTL_1,DTL,frame9,P2,10.231278207662864,6.653755553785337,77.06851346635091,77.78758082982768,24.228392171977703,169.06256119088985,150.79185071681044
10,eric_DTL_1_frame10.jpg,eric_DTL_1,DTL,frame10,P2,14.192008854073048,7.864413267114013,75.30286368027275,77.31118219830307,23.486385601467425,163.27040899005573,152.24293601604322
11,eric_DTL_1_frame11.jpg,eric_DTL_1,DTL,frame11,P2,16.016016114622364,8.283005839921078,74.2876696646605,76.57435369380823,22.773647857841784,156.41300906769183,152.11749919717252
12,eric_DTL_1_frame12.jpg,eric_DTL_1,DTL,frame12,P2,16.952053310744564,8.277969483675204,72.99531097673098,75.42388092544019,22.03995868832562,147.29694107957366,152.20460664418954
13,eric_DTL_1_frame13.jpg,eric_DTL_1,DTL,frame13,P2,19.266942270334198,8.640334742921318,69.37067099648287,73.59006259530896,21.186668963049794,150.3733844471224,151.85536526156963
14,eric_DTL_1_frame14.jpg,eric_DTL_1,DTL,frame14,P3,21.215397714716485,9.320811123592993,68.12073725550879,73.12793462856467,20.178597425148652,121.0306180235942,148.54392367690838
15,eric_DTL_1_frame15.jpg,eric_DTL_1,DTL,frame15,P3,21.36201267559112,8.006303312452207,69.92315619662817,73.15566109693464,19.432473781723697,59.197433470641585,145.7071963809466
16,eric_DTL_1_frame16.jpg,eric_DTL_1,DTL,frame16,P3,22.344700242760627,7.8372517466534,70.4915283708574,73.21068604378658,18.715717315309686,53.68044396876618,144.27900545247255
17,eric_DTL_1_frame17.jpg,eric_DTL_1,DTL,frame17,P3,20.75235659122521,7.783107478877039,58.499114124601356,71.78353855780126,19.010622221894597,130.55661783207526,142.3360393640155
18,eric_DTL_1_frame18.jpg,eric_DTL_1,DTL,frame18,P3,20.59689730938974,7.1664408896771175,55.89259148257652,71.28563514100662,18.610570141822652,150.06209583236662,140.91455412298885
19,eric_DTL_1_frame19.jpg,eric_DTL_1,DTL,frame19,P3,19.232052167440703,7.489373764882741,22.090827001490812,66.9249073626766,18.210024304291828,157.8764646337647,141.17881819345206
20,eric_DTL_1_frame20.jpg,eric_DTL_1,DTL,frame20,P3,18.605495394704562,7.738866532658328,15.501827425527003,67.32323343660876,18.256098068491806,155.50636152771915,139.32795706232656
21,eric_DTL_1_frame21.jpg,eric_DTL_1,DTL,frame21,P4,17.34310203126764,7.998874063748262,2.6886689302761697,65.86305761550169,18.315497180814585,163.93932198152052,137.88561364643655
22,eric_DTL_1_frame22.jpg,eric_DTL_1,DTL,frame22,P4,16.845381227614023,7.878857436396943,12.016597854809852,66.23615162503609,18.05106916129431,166.8804870603246,136.94244285725827
23,eric_DTL_1_frame23.jpg,eric_DTL_1,DTL,frame23,P4,17.08850241504732,7.477370007334108,18.830550680654696,67.31159077425707,17.634504219556685,174.0185295524983,135.96675226719734
24,eric_DTL_1_frame24.jpg,eric_DTL_1,DTL,frame24,P4,17.22442914131213,7.250384928807076,7.09626750758005,66.962605676179,17.631473688228404,177.0866821692175,134.41316187678075
25,eric_DTL_1_frame25.jpg,eric_DTL_1,DTL,frame25,P4,17.660301822674636,7.153368011569793,10.975176783112378,66.90636074951027,17.55429692370424,173.2086029300633,132.7857035805315
26,eric_DTL_1_frame26.jpg,eric_DTL_1,DTL,frame26,P4,18.4248225401752,7.487394214453814,3.4310117735849635,66.67831752454804,17.82556312105004,173.65347425405622,130.50105131112045
27,eric_DTL_1_frame27.jpg,eric_DTL_1,DTL,frame27,P4,17.978863605137562,7.837262303318821,14.237243483458204,68.13701849839765,18.00250869713669,178.1163723401679,129.2596335776045
28,eric_DTL_1_frame28.jpg,eric_DTL_1,DTL,frame28,P5,15.651136203826981,8.615171897118495,56.919904688566476,73.17479200946599,16.74526876484005,139.14133360020887,129.98857205443392
29,eric_DTL_1_frame29.jpg,eric_DTL_1,DTL,frame29,P5,14.85136421838074,9.117370886875792,58.514857558746456,74.38782655290025,16.48213966353012,123.5800077963527,129.92944515558412
30,eric_DTL_1_frame30.jpg,eric_DTL_1,DTL,frame30,P5,16.88138644282298,9.635391199499743,76.70044360390281,76.9615144207547,16.1659405532368,74.39820728074457,130.5648275735283
31,eric_DTL_1_frame31.jpg,eric_DTL_1,DTL,frame31,P5,6.715670381029613,9.729212716177365,75.56936810256919,78.00239450046591,15.458786625431335,115.77826605821937,143.77707894787454
